route_id,service_id,trip_id
03402122,1_平日,03402122_1_平日_07:40:00
03403111,1_平日,03403111_1_平日_15:19:00
03403111,1_平日,03403111_1_平日_16:25:00
03403122,1_平日,03403122_1_平日_12:39:00
062100389,1_平日,062100389_1_平日_13:02:00
03403122,1_平日,03403122_1_平日_12:39:00
062100389,1_平日,062100389_1_平日_13:02:00
03403122,1_平日,03403122_1_平日_15:56:00
03403122,1_平日,03403122_1_平日_17:25:00
0621055283,1_平日,0621055283_1_平日_17:48:00
03403122,1_平日,03403122_1_平日_17:47:00
03404111,1_平日,03404111_1_平日_07:09:00
03404111,1_平日,03404111_1_平日_15:46:00
03404122,1_平日,03404122_1_平日_15:20:00
03404122,1_平日,03404122_1_平日_16:56:00
03405111,1_平日,03405111_1_平日_09:39:00
03405122,1_平日,03405122_1_平日_13:20:00
03405122,1_平日,03405122_1_平日_18:46:00
03406111,1_平日,03406111_1_平日_07:23:00
0147000829,1_平日,0147000829_1_平日_08:00:00
03407222,1_平日,03407222_1_平日_07:07:00
0008014728,1_平日,0008014728_1_平日_06:58:00
0038000854,1_平日,0038000854_1_平日_07:47:00
03408211,1_平日,03408211_1_平日_07:24:00
0147000829,1_平日,0147000829_1_平日_07:55:00
03410111,1_平日,03410111_1_平日_08:06:00
03410111,1_平日,03410111_1_平日_09:23:00
03410111,1_平日,03410111_1_平日_10:10:00
03410111,1_平日,03410111_1_平日_15:23:00
03410111,1_平日,03410111_1_平日_15:46:00
03410111,1_平日,03410111_1_平日_18:31:00
03410111,1_平日,03410111_1_平日_19:15:00
03410122,1_平日,03410122_1_平日_12:59:00
03410122,1_平日,03410122_1_平日_13:09:00
03410122,1_平日,03410122_1_平日_15:09:00
03410122,1_平日,03410122_1_平日_15:12:00
03410122,1_平日,03410122_1_平日_15:43:00
03410122,1_平日,03410122_1_平日_17:12:00
03410122,1_平日,03410122_1_平日_17:34:00
03410122,1_平日,03410122_1_平日_18:35:00
04001111,1_平日,04001111_1_平日_07:05:00
04001111,1_平日,04001111_1_平日_07:30:00
04001111,1_平日,04001111_1_平日_07:51:00
04001111,1_平日,04001111_1_平日_08:05:00
04001111,1_平日,04001111_1_平日_08:05:00
04001111,1_平日,04001111_1_平日_10:12:00
04001111,1_平日,04001111_1_平日_16:25:00
04001111,1_平日,04001111_1_平日_17:40:00
04001111,1_平日,04001111_1_平日_18:55:00
04001111,1_平日,04001111_1_平日_19:14:00
0167000839,1_平日,0167000839_1_平日_19:42:00
04001122,1_平日,04001122_1_平日_06:16:00
04001122,1_平日,04001122_1_平日_06:54:00
04001122,1_平日,04001122_1_平日_07:39:00
04001122,1_平日,04001122_1_平日_08:50:00
0552000893,1_平日,0552000893_1_平日_09:23:00
04001122,1_平日,04001122_1_平日_09:31:00
04001122,1_平日,04001122_1_平日_09:31:00
04001122,1_平日,04001122_1_平日_10:32:00
04001122,1_平日,04001122_1_平日_11:28:00
04001122,1_平日,04001122_1_平日_11:28:00
04001122,1_平日,04001122_1_平日_12:28:00
04001122,1_平日,04001122_1_平日_13:28:00
0552080180,1_平日,0552080180_1_平日_13:57:00
04001122,1_平日,04001122_1_平日_14:28:00
04001122,1_平日,04001122_1_平日_15:28:00
04001122,1_平日,04001122_1_平日_16:05:00
04001122,1_平日,04001122_1_平日_18:36:00
04001122,1_平日,04001122_1_平日_19:44:00
04001211,1_平日,04001211_1_平日_10:12:00
04001222,1_平日,04001222_1_平日_14:28:00
04001222,1_平日,04001222_1_平日_16:05:00
04003111,1_平日,04003111_1_平日_09:25:00
04003111,1_平日,04003111_1_平日_10:30:00
04003111,1_平日,04003111_1_平日_11:00:00
04003111,1_平日,04003111_1_平日_11:30:00
04003111,1_平日,04003111_1_平日_11:50:00
04003111,1_平日,04003111_1_平日_12:40:00
04003111,1_平日,04003111_1_平日_13:15:00
04003111,1_平日,04003111_1_平日_13:43:00
0008080130,1_平日,0008080130_1_平日_13:28:00
04003111,1_平日,04003111_1_平日_13:43:00
0008080130,1_平日,0008080130_1_平日_13:28:00
04003111,1_平日,04003111_1_平日_14:43:00
04003111,1_平日,04003111_1_平日_15:02:00
04003111,1_平日,04003111_1_平日_15:32:00
04003111,1_平日,04003111_1_平日_15:51:00
0008080130,1_平日,0008080130_1_平日_15:36:00
04003111,1_平日,04003111_1_平日_17:05:00
04003111,1_平日,04003111_1_平日_17:54:00
0167000839,1_平日,0167000839_1_平日_18:36:00
04003111,1_平日,04003111_1_平日_19:44:00
04003111,1_平日,04003111_1_平日_20:10:00
04003111,1_平日,04003111_1_平日_20:10:00
04003111,1_平日,04003111_1_平日_21:27:00
0167000839,1_平日,0167000839_1_平日_22:02:00
04003122,1_平日,04003122_1_平日_08:30:00
04003122,1_平日,04003122_1_平日_09:11:00
04003122,1_平日,04003122_1_平日_09:52:00
04003122,1_平日,04003122_1_平日_10:13:00
04003122,1_平日,04003122_1_平日_10:13:00
04003122,1_平日,04003122_1_平日_10:58:00
04003122,1_平日,04003122_1_平日_12:58:00
04003122,1_平日,04003122_1_平日_13:58:00
04003122,1_平日,04003122_1_平日_14:58:00
04003122,1_平日,04003122_1_平日_17:35:00
04003122,1_平日,04003122_1_平日_17:35:00
04003122,1_平日,04003122_1_平日_18:05:00
04003122,1_平日,04003122_1_平日_20:53:00
0801000831,1_平日,0801000831_1_平日_21:25:00
04003122,1_平日,04003122_1_平日_20:53:00
0801000831,1_平日,0801000831_1_平日_21:25:00
04003211,1_平日,04003211_1_平日_09:25:00
04003211,1_平日,04003211_1_平日_10:30:00
04003222,1_平日,04003222_1_平日_12:58:00
04004111,1_平日,04004111_1_平日_07:23:00
04004111,1_平日,04004111_1_平日_08:13:00
04004111,1_平日,04004111_1_平日_08:48:00
04004111,1_平日,04004111_1_平日_12:11:00
0801054436,1_平日,0801054436_1_平日_12:09:00
04004111,1_平日,04004111_1_平日_12:11:00
0801054436,1_平日,0801054436_1_平日_12:09:00
04004111,1_平日,04004111_1_平日_14:11:00
0801054436,1_平日,0801054436_1_平日_14:09:00
04004111,1_平日,04004111_1_平日_14:11:00
0801054436,1_平日,0801054436_1_平日_14:09:00
04004111,1_平日,04004111_1_平日_16:43:00
0801054436,1_平日,0801054436_1_平日_16:41:00
04004111,1_平日,04004111_1_平日_18:10:00
0008054438,1_平日,0008054438_1_平日_17:57:00
04004122,1_平日,04004122_1_平日_06:38:00
04004122,1_平日,04004122_1_平日_07:19:00
04004122,1_平日,04004122_1_平日_07:58:00
04004122,1_平日,04004122_1_平日_11:58:00
0544080135,1_平日,0544080135_1_平日_12:37:00
04004122,1_平日,04004122_1_平日_15:52:00
0544080135,1_平日,0544080135_1_平日_16:32:00
04004122,1_平日,04004122_1_平日_17:00:00
0544080135,1_平日,0544080135_1_平日_17:41:00
04004122,1_平日,04004122_1_平日_19:01:00
0544080135,1_平日,0544080135_1_平日_19:40:00
04006111,1_平日,04006111_1_平日_07:28:00
04012111,1_平日,04012111_1_平日_08:09:00
04012111,1_平日,04012111_1_平日_12:15:00
04012111,1_平日,04012111_1_平日_14:00:00
04012111,1_平日,04012111_1_平日_14:56:00
04012111,1_平日,04012111_1_平日_14:56:00
04012111,1_平日,04012111_1_平日_16:17:00
04012111,1_平日,04012111_1_平日_17:32:00
04012111,1_平日,04012111_1_平日_18:15:00
04012111,1_平日,04012111_1_平日_19:29:00
04012111,1_平日,04012111_1_平日_20:29:00
04012122,1_平日,04012122_1_平日_05:55:00
04012122,1_平日,04012122_1_平日_06:17:00
04012122,1_平日,04012122_1_平日_06:33:00
04012122,1_平日,04012122_1_平日_06:56:00
04012122,1_平日,04012122_1_平日_07:29:00
04012122,1_平日,04012122_1_平日_08:01:00
04012122,1_平日,04012122_1_平日_10:06:00
04012122,1_平日,04012122_1_平日_13:32:00
04012122,1_平日,04012122_1_平日_17:09:00
04012122,1_平日,04012122_1_平日_17:09:00
04012122,1_平日,04012122_1_平日_18:10:00
04012122,1_平日,04012122_1_平日_19:17:00
04015611,1_平日,04015611_1_平日_08:04:00
04015611,1_平日,04015611_1_平日_08:38:00
04015611,1_平日,04015611_1_平日_09:35:00
04015611,1_平日,04015611_1_平日_10:48:00
04015611,1_平日,04015611_1_平日_10:48:00
04015611,1_平日,04015611_1_平日_12:35:00
04015622,1_平日,04015622_1_平日_09:19:00
04015622,1_平日,04015622_1_平日_10:26:00
04015622,1_平日,04015622_1_平日_11:55:00
04015622,1_平日,04015622_1_平日_14:25:00
04015622,1_平日,04015622_1_平日_15:27:00
04015622,1_平日,04015622_1_平日_15:27:00
04017322,1_平日,04017322_1_平日_07:12:00
0008016740,1_平日,0008016740_1_平日_06:51:00
05610211,1_平日,05610211_1_平日_16:47:00
062100389,1_平日,062100389_1_平日_17:16:00
05610222,1_平日,05610222_1_平日_16:15:00
05610222,1_平日,05610222_1_平日_18:16:00
013200082,1_平日,013200082_1_平日_18:42:00
05610311,1_平日,05610311_1_平日_07:20:00
00080132124,1_平日,00080132124_1_平日_06:45:00
05610311,1_平日,05610311_1_平日_07:47:00
00080132124,1_平日,00080132124_1_平日_07:22:00
05610311,1_平日,05610311_1_平日_08:48:00
05610311,1_平日,05610311_1_平日_15:48:00
05610311,1_平日,05610311_1_平日_17:49:00
05610322,1_平日,05610322_1_平日_08:07:00
05610322,1_平日,05610322_1_平日_15:08:00
00080038104,1_平日,00080038104_1_平日_14:47:00
05610322,1_平日,05610322_1_平日_17:05:00
05610322,1_平日,05610322_1_平日_19:04:00
013200082,1_平日,013200082_1_平日_19:35:00
05614122,1_平日,05614122_1_平日_06:17:00
05614311,1_平日,05614311_1_平日_06:30:00
00080245123,1_平日,00080245123_1_平日_06:00:00
05614311,1_平日,05614311_1_平日_06:53:00
00080245123,1_平日,00080245123_1_平日_06:23:00
05614311,1_平日,05614311_1_平日_07:22:00
05614311,1_平日,05614311_1_平日_08:16:00
05614311,1_平日,05614311_1_平日_09:15:00
05614311,1_平日,05614311_1_平日_10:16:00
05614311,1_平日,05614311_1_平日_11:16:00
05614311,1_平日,05614311_1_平日_12:16:00
05614311,1_平日,05614311_1_平日_13:16:00
05614311,1_平日,05614311_1_平日_13:16:00
05614311,1_平日,05614311_1_平日_14:16:00
05614311,1_平日,05614311_1_平日_15:16:00
05614311,1_平日,05614311_1_平日_16:16:00
05614311,1_平日,05614311_1_平日_17:18:00
05614311,1_平日,05614311_1_平日_18:18:00
05614311,1_平日,05614311_1_平日_19:17:00
05614311,1_平日,05614311_1_平日_19:17:00
05614311,1_平日,05614311_1_平日_20:16:00
05614322,1_平日,05614322_1_平日_07:01:00
05614322,1_平日,05614322_1_平日_07:55:00
05614322,1_平日,05614322_1_平日_09:01:00
05614322,1_平日,05614322_1_平日_10:01:00
05614322,1_平日,05614322_1_平日_11:01:00
05614322,1_平日,05614322_1_平日_12:02:00
05614322,1_平日,05614322_1_平日_12:02:00
05614322,1_平日,05614322_1_平日_13:02:00
05614322,1_平日,05614322_1_平日_14:02:00
05614322,1_平日,05614322_1_平日_15:02:00
05614322,1_平日,05614322_1_平日_16:03:00
05614322,1_平日,05614322_1_平日_17:03:00
05614322,1_平日,05614322_1_平日_18:04:00
05614322,1_平日,05614322_1_平日_18:04:00
05614322,1_平日,05614322_1_平日_19:06:00
05614322,1_平日,05614322_1_平日_20:05:00
0245000848,1_平日,0245000848_1_平日_21:06:00
05801311,1_平日,05801311_1_平日_14:19:00
0621000858,1_平日,0621000858_1_平日_15:01:00
05801311,1_平日,05801311_1_平日_15:19:00
0621000858,1_平日,0621000858_1_平日_16:01:00
05801311,1_平日,05801311_1_平日_20:06:00
0621000858,1_平日,0621000858_1_平日_20:39:00
05801322,1_平日,05801322_1_平日_06:17:00
0008062157,1_平日,0008062157_1_平日_06:03:00
05801322,1_平日,05801322_1_平日_06:17:00
0008062157,1_平日,0008062157_1_平日_06:03:00
05801322,1_平日,05801322_1_平日_08:01:00
0038062110,1_平日,0038062110_1_平日_07:52:00
05801322,1_平日,05801322_1_平日_08:25:00
0038062110,1_平日,0038062110_1_平日_08:16:00
05801322,1_平日,05801322_1_平日_09:13:00
0038062110,1_平日,0038062110_1_平日_09:04:00
05801322,1_平日,05801322_1_平日_18:01:00
0038062110,1_平日,0038062110_1_平日_17:51:00
05801322,1_平日,05801322_1_平日_21:40:00
0038062110,1_平日,0038062110_1_平日_21:33:00
0308000825,1_平日,0308000825_1_平日_22:17:00
05801422,1_平日,05801422_1_平日_10:15:00
0038062110,1_平日,0038062110_1_平日_10:06:00
05801422,1_平日,05801422_1_平日_12:20:00
0038062110,1_平日,0038062110_1_平日_12:11:00
05801422,1_平日,05801422_1_平日_14:20:00
0008062157,1_平日,0008062157_1_平日_14:06:00
05801422,1_平日,05801422_1_平日_19:06:00
0038062110,1_平日,0038062110_1_平日_18:57:00
05801711,1_平日,05801711_1_平日_07:20:00
05801911,1_平日,05801911_1_平日_08:39:00
05801911,1_平日,05801911_1_平日_18:51:00
05802522,1_平日,05802522_1_平日_07:28:00
0008062157,1_平日,0008062157_1_平日_07:14:00
0500030827,1_平日,0500030827_1_平日_07:57:00
05802611,1_平日,05802611_1_平日_18:00:00
05806411,1_平日,05806411_1_平日_07:43:00
05806411,1_平日,05806411_1_平日_08:53:00
05806422,1_平日,05806422_1_平日_14:25:00
05806422,1_平日,05806422_1_平日_15:10:00
05808122,1_平日,05808122_1_平日_16:38:00
0308050026,1_平日,0308050026_1_平日_17:38:00
05808122,1_平日,05808122_1_平日_18:28:00
05808211,1_平日,05808211_1_平日_07:28:00
05808211,1_平日,05808211_1_平日_07:28:00
05808211,1_平日,05808211_1_平日_08:54:00
05808211,1_平日,05808211_1_平日_13:19:00
0801000831,1_平日,0801000831_1_平日_14:11:00
05808211,1_平日,05808211_1_平日_19:34:00
05808511,1_平日,05808511_1_平日_09:14:00
05808511,1_平日,05808511_1_平日_10:02:00
05808511,1_平日,05808511_1_平日_11:14:00
05808511,1_平日,05808511_1_平日_12:15:00
0801000831,1_平日,0801000831_1_平日_13:18:00
05808511,1_平日,05808511_1_平日_15:39:00
05808622,1_平日,05808622_1_平日_11:04:00
05808622,1_平日,05808622_1_平日_13:09:00
05808622,1_平日,05808622_1_平日_15:24:00
05808622,1_平日,05808622_1_平日_17:08:00
05809133,1_平日,05809133_1_平日_05:59:00
062100389,1_平日,062100389_1_平日_07:44:00
05809233,1_平日,05809233_1_平日_08:23:00
062100389,1_平日,062100389_1_平日_10:21:00
05809233,1_平日,05809233_1_平日_10:29:00
0621080182,1_平日,0621080182_1_平日_12:26:00
05809233,1_平日,05809233_1_平日_11:29:00
0621000858,1_平日,0621000858_1_平日_13:26:00
05809233,1_平日,05809233_1_平日_16:24:00
0621000858,1_平日,0621000858_1_平日_18:27:00
05809244,1_平日,05809244_1_平日_08:58:00
0038062110,1_平日,0038062110_1_平日_08:49:00
05811233,1_平日,05811233_1_平日_09:29:00
05811233,1_平日,05811233_1_平日_09:29:00
05811233,1_平日,05811233_1_平日_12:25:00
0801000831,1_平日,0801000831_1_平日_14:31:00
05811233,1_平日,05811233_1_平日_13:25:00
05811244,1_平日,05811244_1_平日_09:47:00
05811244,1_平日,05811244_1_平日_10:42:00
05811244,1_平日,05811244_1_平日_11:47:00
05811244,1_平日,05811244_1_平日_12:47:00
0008080130,1_平日,0008080130_1_平日_12:32:00
05811244,1_平日,05811244_1_平日_12:47:00
0008080130,1_平日,0008080130_1_平日_12:32:00
05811244,1_平日,05811244_1_平日_13:52:00
05811244,1_平日,05811244_1_平日_20:02:00
05811244,1_平日,05811244_1_平日_20:45:00
05817111,1_平日,05817111_1_平日_06:21:00
0008030824,1_平日,0008030824_1_平日_05:52:00
05817111,1_平日,05817111_1_平日_07:22:00
05817111,1_平日,05817111_1_平日_16:42:00
05817111,1_平日,05817111_1_平日_18:28:00
0038000854,1_平日,0038000854_1_平日_19:19:00
05817111,1_平日,05817111_1_平日_19:46:00
05817122,1_平日,05817122_1_平日_06:30:00
00080038104,1_平日,00080038104_1_平日_06:09:00
05817122,1_平日,05817122_1_平日_07:48:00
05817122,1_平日,05817122_1_平日_17:22:00
05817122,1_平日,05817122_1_平日_17:56:00
0308000825,1_平日,0308000825_1_平日_18:43:00
05817122,1_平日,05817122_1_平日_18:59:00
05819133,1_平日,05819133_1_平日_06:02:00
00080038104,1_平日,00080038104_1_平日_05:41:00
0621000858,1_平日,0621000858_1_平日_07:27:00
05819133,1_平日,05819133_1_平日_06:57:00
00080038104,1_平日,00080038104_1_平日_06:36:00
0621000858,1_平日,0621000858_1_平日_08:40:00
05819133,1_平日,05819133_1_平日_19:50:00
0621080182,1_平日,0621080182_1_平日_21:06:00
05819144,1_平日,05819144_1_平日_06:03:00
0008062157,1_平日,0008062157_1_平日_05:49:00
05819344,1_平日,05819344_1_平日_16:28:00
0008062157,1_平日,0008062157_1_平日_16:14:00
0038000854,1_平日,0038000854_1_平日_18:16:00
05820144,1_平日,05820144_1_平日_14:52:00
0008080130,1_平日,0008080130_1_平日_14:37:00
05820144,1_平日,05820144_1_平日_16:55:00
05820233,1_平日,05820233_1_平日_07:19:00
00080038104,1_平日,00080038104_1_平日_06:58:00
05821133,1_平日,05821133_1_平日_16:22:00
062100389,1_平日,062100389_1_平日_18:11:00
05821144,1_平日,05821144_1_平日_07:16:00
0008062157,1_平日,0008062157_1_平日_07:02:00
0038000854,1_平日,0038000854_1_平日_09:09:00
05822111,1_平日,05822111_1_平日_16:27:00
062100389,1_平日,062100389_1_平日_17:12:00
05822111,1_平日,05822111_1_平日_18:18:00
062100389,1_平日,062100389_1_平日_19:02:00
05822122,1_平日,05822122_1_平日_06:30:00
0008062157,1_平日,0008062157_1_平日_06:16:00
05822122,1_平日,05822122_1_平日_06:30:00
0008062157,1_平日,0008062157_1_平日_06:16:00
05822122,1_平日,05822122_1_平日_06:34:00
0008062157,1_平日,0008062157_1_平日_06:20:00
05822122,1_平日,05822122_1_平日_06:47:00
0008062157,1_平日,0008062157_1_平日_06:33:00
05823211,1_平日,05823211_1_平日_06:05:00
0008030824,1_平日,0008030824_1_平日_05:36:00
0621055283,1_平日,0621055283_1_平日_06:53:00
05823211,1_平日,05823211_1_平日_06:55:00
0621055283,1_平日,0621055283_1_平日_07:52:00
05823211,1_平日,05823211_1_平日_06:55:00
0621055283,1_平日,0621055283_1_平日_07:52:00
06001111,1_平日,06001111_1_平日_08:15:00
06001111,1_平日,06001111_1_平日_10:35:00
06001111,1_平日,06001111_1_平日_11:35:00
06001111,1_平日,06001111_1_平日_12:05:00
06001111,1_平日,06001111_1_平日_12:35:00
0038050958,1_平日,0038050958_1_平日_12:15:00
06001111,1_平日,06001111_1_平日_14:35:00
06001111,1_平日,06001111_1_平日_15:05:00
06001111,1_平日,06001111_1_平日_15:35:00
06001111,1_平日,06001111_1_平日_20:30:00
06001111,1_平日,06001111_1_平日_21:15:00
06001111,1_平日,06001111_1_平日_22:20:00
06001122,1_平日,06001122_1_平日_06:17:00
06001122,1_平日,06001122_1_平日_08:08:00
06001122,1_平日,06001122_1_平日_12:05:00
0509003867,1_平日,0509003867_1_平日_12:43:00
06001122,1_平日,06001122_1_平日_12:05:00
0509003867,1_平日,0509003867_1_平日_12:43:00
06001122,1_平日,06001122_1_平日_12:35:00
06001122,1_平日,06001122_1_平日_13:05:00
06001122,1_平日,06001122_1_平日_14:35:00
06001122,1_平日,06001122_1_平日_15:35:00
06001122,1_平日,06001122_1_平日_16:10:00
06001122,1_平日,06001122_1_平日_17:10:00
06001122,1_平日,06001122_1_平日_18:45:00
0509000863,1_平日,0509000863_1_平日_19:23:00
06001122,1_平日,06001122_1_平日_19:50:00
06001122,1_平日,06001122_1_平日_20:22:00
06001122,1_平日,06001122_1_平日_21:22:00
06001211,1_平日,06001211_1_平日_09:26:00
06001211,1_平日,06001211_1_平日_17:09:00
0509042265,1_平日,0509042265_1_平日_17:01:00
06001211,1_平日,06001211_1_平日_19:23:00
06001222,1_平日,06001222_1_平日_06:41:00
0422050966,1_平日,0422050966_1_平日_07:27:00
06001222,1_平日,06001222_1_平日_07:08:00
0422050966,1_平日,0422050966_1_平日_07:57:00
06001611,1_平日,06001611_1_平日_07:16:00
0008050964,1_平日,0008050964_1_平日_06:41:00
06001611,1_平日,06001611_1_平日_07:45:00
06001611,1_平日,06001611_1_平日_08:40:00
06001611,1_平日,06001611_1_平日_14:05:00
06001622,1_平日,06001622_1_平日_07:35:00
06001622,1_平日,06001622_1_平日_09:21:00
06001622,1_平日,06001622_1_平日_16:20:00
06001711,1_平日,06001711_1_平日_15:56:00
06002111,1_平日,06002111_1_平日_10:05:00
06002111,1_平日,06002111_1_平日_11:05:00
06002111,1_平日,06002111_1_平日_17:35:00
06002111,1_平日,06002111_1_平日_18:30:00
06002111,1_平日,06002111_1_平日_20:00:00
06002122,1_平日,06002122_1_平日_10:30:00
06002122,1_平日,06002122_1_平日_13:30:00
06002122,1_平日,06002122_1_平日_16:25:00
0509003867,1_平日,0509003867_1_平日_17:10:00
06002211,1_平日,06002211_1_平日_12:56:00
0509042265,1_平日,0509042265_1_平日_12:48:00
06002222,1_平日,06002222_1_平日_09:00:00
0422050966,1_平日,0422050966_1_平日_09:49:00
06002222,1_平日,06002222_1_平日_11:30:00
0422050966,1_平日,0422050966_1_平日_12:19:00
06002222,1_平日,06002222_1_平日_15:00:00
06002222,1_平日,06002222_1_平日_17:25:00
0422050966,1_平日,0422050966_1_平日_18:16:00
06002222,1_平日,06002222_1_平日_18:25:00
06003122,1_平日,06003122_1_平日_06:21:00
0008000922,1_平日,0008000922_1_平日_06:17:00
06003122,1_平日,06003122_1_平日_07:22:00
0008000922,1_平日,0008000922_1_平日_07:18:00
0509003867,1_平日,0509003867_1_平日_08:10:00
06003122,1_平日,06003122_1_平日_08:27:00
0008000922,1_平日,0008000922_1_平日_08:23:00
0509042265,1_平日,0509042265_1_平日_09:13:00
06004511,1_平日,06004511_1_平日_07:00:00
06005122,1_平日,06005122_1_平日_10:08:00
06005122,1_平日,06005122_1_平日_11:08:00
06005122,1_平日,06005122_1_平日_14:08:00
06005122,1_平日,06005122_1_平日_17:47:00
0509032666,1_平日,0509032666_1_平日_18:25:00
06005122,1_平日,06005122_1_平日_19:18:00
06005211,1_平日,06005211_1_平日_08:20:00
06005211,1_平日,06005211_1_平日_09:05:00
0801000831,1_平日,0801000831_1_平日_09:41:00
06005211,1_平日,06005211_1_平日_13:35:00
0801003832,1_平日,0801003832_1_平日_14:10:00
06005211,1_平日,06005211_1_平日_16:35:00
0801000831,1_平日,0801000831_1_平日_17:11:00
06005411,1_平日,06005411_1_平日_07:52:00
06012511,1_平日,06012511_1_平日_18:01:00
0509042265,1_平日,0509042265_1_平日_17:53:00
06012622,1_平日,06012622_1_平日_06:48:00
06015211,1_平日,06015211_1_平日_06:32:00
0008021184,1_平日,0008021184_1_平日_06:17:00
032605096,1_平日,032605096_1_平日_07:15:00
06015522,1_平日,06015522_1_平日_09:48:00
0621000858,1_平日,0621000858_1_平日_10:13:00
06015522,1_平日,06015522_1_平日_16:48:00
06015611,1_平日,06015611_1_平日_09:18:00
06015611,1_平日,06015611_1_平日_10:18:00
06015611,1_平日,06015611_1_平日_11:18:00
0038062110,1_平日,0038062110_1_平日_11:09:00
06015611,1_平日,06015611_1_平日_13:18:00
0038062110,1_平日,0038062110_1_平日_13:09:00
06015611,1_平日,06015611_1_平日_15:18:00
0008062157,1_平日,0008062157_1_平日_15:04:00
06015611,1_平日,06015611_1_平日_16:18:00
0801062181,1_平日,0801062181_1_平日_16:08:00
06015722,1_平日,06015722_1_平日_10:48:00
06015722,1_平日,06015722_1_平日_11:48:00
0801000831,1_平日,0801000831_1_平日_12:22:00
06015722,1_平日,06015722_1_平日_13:48:00
0801000831,1_平日,0801000831_1_平日_14:22:00
06015722,1_平日,06015722_1_平日_15:48:00
06016122,1_平日,06016122_1_平日_17:10:00
0038032645,1_平日,0038032645_1_平日_16:52:00
06016122,1_平日,06016122_1_平日_18:44:00
0211000885,1_平日,0211000885_1_平日_19:29:00
06016311,1_平日,06016311_1_平日_07:06:00
032605096,1_平日,032605096_1_平日_08:02:00
06016311,1_平日,06016311_1_平日_07:35:00
032600384,1_平日,032600384_1_平日_08:31:00
06017111,1_平日,06017111_1_平日_07:18:00
0008050964,1_平日,0008050964_1_平日_06:43:00
06017111,1_平日,06017111_1_平日_07:20:00
06017111,1_平日,06017111_1_平日_07:30:00
06017122,1_平日,06017122_1_平日_18:56:00
0509000863,1_平日,0509000863_1_平日_19:15:00
06101122,1_平日,06101122_1_平日_06:33:00
00080443129,1_平日,00080443129_1_平日_06:08:00
07101111,1_平日,07101111_1_平日_06:46:00
0008026919,1_平日,0008026919_1_平日_06:23:00
07101111,1_平日,07101111_1_平日_08:20:00
07101111,1_平日,07101111_1_平日_08:41:00
07101111,1_平日,07101111_1_平日_18:51:00
07101122,1_平日,07101122_1_平日_06:54:00
07101122,1_平日,07101122_1_平日_07:11:00
0269003852,1_平日,0269003852_1_平日_07:53:00
07101122,1_平日,07101122_1_平日_18:05:00
07102111,1_平日,07102111_1_平日_07:35:00
07104122,1_平日,07104122_1_平日_08:05:00
07105122,1_平日,07105122_1_平日_17:08:00
07105211,1_平日,07105211_1_平日_17:51:00
07107122,1_平日,07107122_1_平日_07:14:00
0008021184,1_平日,0008021184_1_平日_06:59:00
07111133,1_平日,07111133_1_平日_06:02:00
062100389,1_平日,062100389_1_平日_07:06:00
07111133,1_平日,07111133_1_平日_09:25:00
0621000858,1_平日,0621000858_1_平日_10:36:00
07111133,1_平日,07111133_1_平日_10:25:00
062100389,1_平日,062100389_1_平日_11:36:00
07111133,1_平日,07111133_1_平日_11:56:00
062100389,1_平日,062100389_1_平日_13:07:00
07111133,1_平日,07111133_1_平日_16:45:00
062100389,1_平日,062100389_1_平日_17:57:00
07111133,1_平日,07111133_1_平日_17:40:00
0621000858,1_平日,0621000858_1_平日_18:50:00
07111133,1_平日,07111133_1_平日_21:27:00
0621000858,1_平日,0621000858_1_平日_22:24:00
07111144,1_平日,07111144_1_平日_07:56:00
0038062110,1_平日,0038062110_1_平日_07:47:00
07111144,1_平日,07111144_1_平日_08:57:00
0038062110,1_平日,0038062110_1_平日_08:48:00
07111144,1_平日,07111144_1_平日_13:32:00
0038062110,1_平日,0038062110_1_平日_13:23:00
07111144,1_平日,07111144_1_平日_19:10:00
0038062110,1_平日,0038062110_1_平日_19:01:00
07111144,1_平日,07111144_1_平日_20:15:00
0038062110,1_平日,0038062110_1_平日_20:08:00
07111144,1_平日,07111144_1_平日_20:50:00
0038062110,1_平日,0038062110_1_平日_20:43:00
07111233,1_平日,07111233_1_平日_10:56:00
07112133,1_平日,07112133_1_平日_06:29:00
0621000858,1_平日,0621000858_1_平日_07:47:00
07112133,1_平日,07112133_1_平日_09:51:00
0621000858,1_平日,0621000858_1_平日_11:07:00
07112144,1_平日,07112144_1_平日_08:27:00
0038062110,1_平日,0038062110_1_平日_08:18:00
07112144,1_平日,07112144_1_平日_13:15:00
0038062110,1_平日,0038062110_1_平日_13:06:00
07112144,1_平日,07112144_1_平日_18:40:00
0038062110,1_平日,0038062110_1_平日_18:31:00
07113133,1_平日,07113133_1_平日_08:59:00
0621000858,1_平日,0621000858_1_平日_10:07:00
07113133,1_平日,07113133_1_平日_11:28:00
0621000858,1_平日,0621000858_1_平日_12:36:00
07113133,1_平日,07113133_1_平日_12:43:00
0621000858,1_平日,0621000858_1_平日_13:51:00
07113133,1_平日,07113133_1_平日_14:33:00
0008080130,1_平日,0008080130_1_平日_14:18:00
062100389,1_平日,062100389_1_平日_15:41:00
07113133,1_平日,07113133_1_平日_15:33:00
0008080130,1_平日,0008080130_1_平日_15:18:00
062100389,1_平日,062100389_1_平日_16:41:00
07113133,1_平日,07113133_1_平日_18:13:00
