00304722,営イ吹本,,25,,0008001_0012001_0009001_0010001_0638001_0418001_0409001_0416001_0280001_0281001_0051001_0154001_0319001_0025001_0538001_0398001_0225001_0236002_0621001_0219002,旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘西口_見晴台_新井田団地前_中町_新井田_市民病院_毘沙門前_イオン田向店_間ノ田_田向_一中前_吹上_鍛冶町通り_鍛冶町（血液センター側）_寺横町_八戸中心街ターミナル（三日町）_市庁前,914,946,2_2_0_1_1_1_2_4_1_2_3_1_2_2_1_1_2_3_1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,___________________,___________________,___________________,,,00304722_1_平日_09:14:00
00304722,営イ吹本,,26,,0008001_0012001_0009001_0010001_0638001_0418001_0409001_0416001_0280001_0281001_0051001_0154001_0319001_0025001_0538001_0398001_0225001_0236002_0621001_0219002,旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘西口_見晴台_新井田団地前_中町_新井田_市民病院_毘沙門前_イオン田向店_間ノ田_田向_一中前_吹上_鍛冶町通り_鍛冶町（血液センター側）_寺横町_八戸中心街ターミナル（三日町）_市庁前,1538,1609,2_2_0_1_1_1_2_4_1_2_3_1_1_2_1_1_2_3_1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,___________________,___________________,___________________,,,00304722_1_平日_15:38:00
00304722,営イ吹本,,27,,0008001_0012001_0009001_0010001_0638001_0418001_0409001_0416001_0280001_0281001_0051001_0154001_0319001_0025001_0538001_0398001_0225001_0236002_0621001_0219002,旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘西口_見晴台_新井田団地前_中町_新井田_市民病院_毘沙門前_イオン田向店_間ノ田_田向_一中前_吹上_鍛冶町通り_鍛冶町（血液センター側）_寺横町_八戸中心街ターミナル（三日町）_市庁前,1744,1816,2_2_0_1_1_1_1_4_1_2_3_1_2_3_1_1_2_3_1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,___________________,___________________,___________________,,,00304722_1_平日_17:44:00
00304722,営イ吹本,,28,,0008001_0012001_0009001_0010001_0638001_0418001_0409001_0416001_0280001_0281001_0051001_0154001_0319001_0025001_0538001_0398001_0225001_0236002_0621001_0219002,旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘西口_見晴台_新井田団地前_中町_新井田_市民病院_毘沙門前_イオン田向店_間ノ田_田向_一中前_吹上_鍛冶町通り_鍛冶町（血液センター側）_寺横町_八戸中心街ターミナル（三日町）_市庁前,1826,1856,2_2_0_1_1_1_1_4_1_2_3_1_1_2_1_1_2_3_1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,___________________,___________________,___________________,,,00304722_1_平日_18:26:00
00304722,営イ吹本,,29,,0008001_0008001_0012001_0012001_0009001_0009001_0010001_0010001_0638001_0638001_0418001_0418001_0409001_0409001_0416001_0416001_0280001_0280001_0281001_0281001_0051001_0051001_0154001_0154001_0319001_0319001_0025001_0025001_0538001_0538001_0398001_0398001_0225001_0225001_0236002_0236002_0621001_0621001_0219002_0219002,旭ヶ丘営業所_旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘団地_旭ヶ丘西口_旭ヶ丘西口_見晴台_見晴台_新井田団地前_新井田団地前_中町_中町_新井田_新井田_市民病院_市民病院_毘沙門前_毘沙門前_イオン田向店_イオン田向店_間ノ田_間ノ田_田向_田向_一中前_一中前_吹上_吹上_鍛冶町通り_鍛冶町通り_鍛冶町（血液センター側）_鍛冶町（血液センター側）_寺横町_寺横町_八戸中心街ターミナル（三日町）_八戸中心街ターミナル（三日町）_市庁前_市庁前,1917,1947,0_2_0_2_0_0_0_1_0_1_0_1_0_1_0_4_0_1_0_2_0_3_0_1_0_1_0_2_0_1_0_1_0_2_0_3_0_1_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,_______________________________________,_______________________________________,_______________________________________,,,00304722_1_平日_19:17:00
00304722,営イ吹本,,30,,0008001_0008001_0012001_0012001_0009001_0009001_0010001_0010001_0638001_0638001_0418001_0418001_0409001_0409001_0416001_0416001_0280001_0280001_0281001_0281001_0051001_0051001_0154001_0154001_0319001_0319001_0025001_0025001_0538001_0538001_0398001_0398001_0225001_0225001_0236002_0236002_0621001_0621001_0219002_0219002,旭ヶ丘営業所_旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘団地_旭ヶ丘西口_旭ヶ丘西口_見晴台_見晴台_新井田団地前_新井田団地前_中町_中町_新井田_新井田_市民病院_市民病院_毘沙門前_毘沙門前_イオン田向店_イオン田向店_間ノ田_間ノ田_田向_田向_一中前_一中前_吹上_吹上_鍛冶町通り_鍛冶町通り_鍛冶町（血液センター側）_鍛冶町（血液センター側）_寺横町_寺横町_八戸中心街ターミナル（三日町）_八戸中心街ターミナル（三日町）_市庁前_市庁前,1917,1947,0_2_0_2_0_0_0_1_0_1_0_1_0_1_0_4_0_1_0_2_0_3_0_1_0_1_0_2_0_1_0_1_0_2_0_3_0_1_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,_______________________________________,_______________________________________,_______________________________________,,,00304722_1_平日_19:17:00
00304722,営イ吹本,,31,,0008001_0012001_0009001_0010001_0638001_0418001_0409001_0416001_0280001_0281001_0051001_0154001_0319001_0025001_0538001_0398001_0225001_0236002_0621001_0219002,旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘西口_見晴台_新井田団地前_中町_新井田_市民病院_毘沙門前_イオン田向店_間ノ田_田向_一中前_吹上_鍛冶町通り_鍛冶町（血液センター側）_寺横町_八戸中心街ターミナル（三日町）_市庁前,2100,2127,2_2_0_1_1_1_1_3_1_2_2_1_1_2_1_1_1_3_1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,___________________,___________________,___________________,,,00304722_1_平日_21:00:00
00304822,営イ吹三,,32,,0008001_0012001_0009001_0010001_0638001_0418001_0409001_0416001_0280001_0281001_0051001_0154001_0319001_0025001_0538001_0398001_0225001_0236099,旭ヶ丘営業所_旭ヶ丘四丁目_旭ヶ丘団地_旭ヶ丘西口_見晴台_新井田団地前_中町_新井田_市民病院_毘沙門前_イオン田向店_間ノ田_田向_一中前_吹上_鍛冶町通り_鍛冶町（血液センター側）_十六日町,1851,1917,2_2_0_1_1_1_1_4_1_2_3_1_1_2_1_1_2,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,_________________,_________________,_________________,,,00304822_1_平日_18:51:00
00305711,本吹イ桜営,,33,,0552001_0219001_0621003_0411001_0260001_0527001_0538002_0025002_0319002_0154002_0051001_0281002_0280001_0416002_0409002_0418002_0638002_0010002_0009001_0012002_0011003_0205001_0011001,本八戸駅_市庁前_八戸中心街ターミナル（中央通り）_長横町_新長横町_東高校通_吹上_一中前_田向_間ノ田_イオン田向店_毘沙門前_市民病院_新井田_中町_新井田団地前_見晴台_旭ヶ丘西口_旭ヶ丘団地_旭ヶ丘四丁目_旭ヶ丘東口（桜ヶ丘側）_桜ヶ丘（小久保側）_旭ヶ丘東口（国道45号側）,1206,1238,2_3_1_1_1_1_1_1_1_2_3_3_1_1_1_1_1_2_1_2_1_1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,______________________,______________________,______________________,,,00305711_1_平日_12:06:00
00305711,本吹イ桜営,,34,,0552001_0219001_0621003_0411001_0260001_0527001_0538002_0025002_0319002_0154002_0051001_0281002_0280001_0416002_0409002_0418002_0638002_0010002_0009001_0012002_0011003_0205001_0011001,本八戸駅_市庁前_八戸中心街ターミナル（中央通り）_長横町_新長横町_東高校通_吹上_一中前_田向_間ノ田_イオン田向店_毘沙門前_市民病院_新井田_中町_新井田団地前_見晴台_旭ヶ丘西口_旭ヶ丘団地_旭ヶ丘四丁目_旭ヶ丘東口（桜ヶ丘側）_桜ヶ丘（小久保側）_旭ヶ丘東口（国道45号側）,1712,1748,2_3_1_1_1_1_1_2_3_2_3_3_1_2_1_1_1_2_1_2_1_1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,,,,1_平日,,,______________________,______________________,______________________,,,00305711_1_平日_17:12:00
