0348	1	合川	あいかわ
0348	2	葵団地	あおいだんち
0348	3	青葉二丁目	あおばにちょうめ
0348	4	赤坂	あかさか
0348	5	赤畑	あかはた
0348	6	赤羽	あかばね
0348	7	明戸	あけど
0348	8	旭ヶ丘営業所	あさひがおかえいぎょうしょ
0348	9	旭ヶ丘団地	あさひがおかだんち
0348	10	旭ヶ丘西口	あさひがおかにしぐち
0348	11	旭ヶ丘東口	あさひがおかひがしぐち
0348	12	旭ヶ丘四丁目	あさひがおかよんちょうめ
0348	13	荒町	あらまち
0348	14	石手洗団地前	いしてあらいだんちまえ
0348	15	石堂	いしどう
0348	16	石堂二丁目	いしどうにちょうめ
0348	17	石堂東口	いしどうひがしぐち
0348	18	八戸城北病院	はちのへじょうほくびょういん
0348	19	石渡口	いしわたりぐち
0348	20	市川	いちかわ
0348	21	市川後	いちかわうしろ
0348	22	市川中学校前	いちかわちゅうがっこうまえ
0348	23	市川変電所	いちかわへんでんしょ
0348	24	一番町	いちばんちょう
0348	25	一中前	いっちゅうまえ
0348	26	岩ノ沢	いわのさわ
0348	27	岩淵通	いわぶちどおり
0348	28	姥懐	うばふところ
0348	29	浦町	うらまち
0348	30	ＮＴＴ前	えぬてぃーてぃーまえ
0348	31	扇ヶ浦	おうぎがうら
0348	32	大久喜	おおくき
0348	33	大久保	おおくぼ
0348	34	大久保通	おおくぼどおり
0348	35	大沢	おおさわ
0348	36	大蛇	おおじゃ
0348	37	大蛇駅通	おおじゃえきどおり
0348	38	大杉平バスセンター	おおすぎたいばすせんたー
0348	39	大館中学校前	おおだてちゅうがっこうまえ
0348	40	大町一丁目	おおまちいっちょうめ
0348	41	大町二丁目	おおまちにちょうめ
0348	42	大山	おおやま
0348	43	大渡	おおわたり
0348	44	追越	おっこし
0348	45	卸センター	おろしせんたー
0348	46	卸センター入口	おろしせんたーいりぐち
0348	47	卸センター通	おろしせんたーどおり
0348	49	インテリジェントプラザ	いんてりじぇんとぷらざ
0348	50	駅通り	えきどおり
0348	51	イオン田向店	いおんたむかいてん
0348	52	新井田畑中	にいだはたけなか
0348	100	高館小学校前	たかだてしょうがっこうまえ
0348	101	海浜荘前	かいひんそうまえ
0348	102	血液センター前	けつえきせんたーまえ
0348	103	柏崎二丁目	かしわざきにちょうめ
0348	104	柏崎新町	かしわざきしんちょう
0348	105	ｶﾞｽ会社前	がすがいしゃまえ
0348	106	春日町	かすがちょう
0348	107	金吹沢	かなふきざわ
0348	108	金吹沢口	かなふきざわぐち
0348	109	金吹沢通	かなふきざわどおり
0348	110	花水河原	はなみずがわら
0348	111	金浜	かねはま
0348	112	金浜駅前	かねはまえきまえ
0348	113	金浜口	かねはまぐち
0348	114	金浜小学校前	かねはましょうがっこうまえ
0348	115	蕪島町	かぶしまちょう
0348	116	蟇平	がまたい
0348	117	上明戸	かみあけど
0348	118	上大久保	かみおおくぼ
0348	119	上大杉平	かみおおすぎたい
0348	120	上金浜	かみかねはま
0348	121	上北沼	かみきたぬま
0348	122	上左比代	かみさびしろ
0348	123	上鮫	かみさめ
0348	124	上田面木	かみたものき
0348	125	上中道	かみなかみち
0348	126	上浜名谷地	かみはまなやち
0348	127	上二ツ家	かみふたつや
0348	128	上柳町	かみやなぎまち
0348	129	火力発電所前	かりょくはつでんしょまえ
0348	130	河原木	かわらぎ
0348	131	河原木団地	かわらぎだんち
0348	132	河原木団地南口	かわらぎだんちみなみぐち
0348	133	河原木分遣所前	かわらぎぶんけんじょまえ
0348	134	願成寺前	がんじょうじまえ
0348	135	桔梗野	ききょうの
0348	136	桔梗野工業団地	ききょうのこうぎょうだんち
0348	137	桔梗野小学校通	ききょうのしょうがっこうどおり
0348	138	北高校通	きたこうこうどおり
0348	139	北高校前	きたこうこうまえ
0348	140	北沼	きたぬま
0348	141	漁業協同組合前	ぎょぎょうきょうどうくみあいまえ
0348	142	漁港通	ぎょこうどおり
0348	143	ｸﾞﾚｰﾝﾀｰﾐﾅﾙ前	ぐれーんたーみなるまえ
0348	144	北青葉	きたあおば
0348	145	コープるいけ店前	こーぷるいけてんまえ
0348	146	工業高校前	こうぎょうこうこうまえ
0348	147	工業大学前	こうぎょうだいがくまえ
0348	148	ピアドゥ	ぴあどぅ
0348	149	光星高校前	こうせいこうこうまえ
0348	150	高専前	こうせんまえ
0348	151	工大一高前	こうだいいちこうまえ
0348	152	東白山台	ひがしはくさんだい
0348	153	合同庁舎前	ごうどうちょうしゃまえ
0348	154	間ノ田	まのた
0348	155	小久保	こくぼ
0348	156	小久保平	こくぼたい
0348	157	小田	こだ
0348	158	小田上	こだうえ
0348	159	小田前	こだまえ
0348	160	こどもの国入口	こどものくにいりぐち
0348	161	小長根	こながね
0348	162	小中野	こなかの
0348	163	小中野二丁目	こなかのにちょうめ
0348	164	小舟渡	こふなと
0348	165	小松平	こまつたい
0348	166	ｺﾞﾙﾌ場前	ごるふじょうまえ
0348	167	是川団地	これかわだんち
0348	168	是川団地一丁目	これかわだんちいっちょうめ
0348	169	是川団地二丁目	これかわだんちにちょうめ
0348	170	是川中学校前	これかわちゅうがっこうまえ
0348	171	火力発電所正門前	かりょくはつでんしょせいもんまえ
0348	172	工業大学正門前	こうぎょうだいがくせいもんまえ
0348	173	グランドサンピア八戸	ぐらんどさんぴあはちのへ
0348	174	鉄工団地前	てっこうだんちまえ
0348	175	向陵高校前	こうりょうこうこうまえ
0348	176	官舎集会所前	かんしゃしゅうかいじょまえ
0348	200	斎場前	さいじょうまえ
0348	201	妻ノ神（是）	さいのかみ(これ)
0348	202	妻ノ神	さいのかみ
