0351	00302111	1	0117002	300	1
0351	00302111	1	0007002	300	2
0351	00302111	1	0417002	300	1	391	2	421	3	541	2	993	3	1141	2	1233	1
0351	00302111	1	0222003	300	2
0351	00302111	1	0626002	300	2
0351	00302111	1	0548002	300	0	421	1	541	0	991	1	1141	0
0351	00302111	1	0628002	300	1
0351	00302111	1	0524002	300	2
0351	00302111	1	0008001	300	0
0351	00302122	1	0008001	300	2
0351	00302122	1	0524001	300	1
0351	00302122	1	0628001	300	0	421	1	541	0	991	1	1141	0
0351	00302122	1	0548001	300	1
0351	00302122	1	0626001	300	2
0351	00302122	1	0222001	300	1	421	2	541	1	991	2	1141	1
0351	00302122	1	0417001	300	1	421	2	541	1	991	2	1141	1
0351	00302122	1	0007001	300	0
0351	00302122	1	0117001	300	1
0351	00302122	1	0224001	300	1	393	2	1233	1
0351	00302122	1	0314001	300	4	440	5	491	4	1020	5	1096	4
0351	00302122	1	0229099	300	2
0351	00302122	1	0621004	300	0
0351	00302211	1	0552001	300	3
0351	00302211	1	0219001	300	2
0351	00302211	1	0621002	300	2
0351	00302211	1	0428001	300	2
0351	00302211	1	0314002	300	1
0351	00302211	1	0224002	300	1
0351	00302211	1	0117002	300	1
0351	00302211	1	0007002	300	2
0351	00302211	1	0417002	300	1	391	2	421	3	541	2	993	3	1141	2	1233	1
0351	00302211	1	0222003	300	2
0351	00302211	1	0626002	300	2
0351	00302211	1	0548002	300	0	421	1	541	0	991	1	1141	0
0351	00302211	1	0628002	300	1
0351	00302211	1	0524002	300	2
0351	00302211	1	0008001	300	0
0351	00302311	1	0427001	300	2
0351	00302311	1	0234001	300	1
0351	00302311	1	0621002	300	2
0351	00302311	1	0428001	300	2
0351	00302311	1	0314002	300	1
0351	00302311	1	0224002	300	1
0351	00302311	1	0117002	300	1
0351	00302311	1	0007002	300	2
0351	00302311	1	0417002	300	1	391	2	421	3	541	2	993	3	1141	2	1233	1
0351	00302311	1	0222003	300	2
0351	00302311	1	0626002	300	2
0351	00302311	1	0548002	300	0	421	1	541	0	991	1	1141	0
0351	00302311	1	0628002	300	1
0351	00302311	1	0524002	300	2
0351	00302311	1	0008001	300	0
0351	00303111	1	0621002	300	2
0351	00303111	1	0428001	300	2
0351	00303111	1	0314002	300	1
0351	00303111	1	0224002	300	1
0351	00303111	1	0117002	300	1
0351	00303111	1	0007002	300	2
0351	00303111	1	0417002	300	1	391	2	421	3	541	2	993	3	1141	2	1233	1
0351	00303111	1	0222002	300	0
0351	00303111	1	0630002	300	3
0351	00303111	1	0008001	300	2
0351	00303111	1	0012099	300	2
0351	00303111	1	0009001	300	0
0351	00303122	1	0009001	300	2
0351	00303122	1	0012002	300	1
0351	00303122	1	0011001	300	1
0351	00303122	1	0008001	300	2
0351	00303122	1	0630001	300	0
0351	00303122	1	0222001	300	1	421	2	541	1	991	2	1141	1
0351	00303122	1	0417001	300	1	421	2	541	1	991	2	1141	1
0351	00303122	1	0007001	300	0
0351	00303122	1	0117001	300	1
0351	00303122	1	0224001	300	1	393	2	1233	1
0351	00303122	1	0314001	300	4	440	5	491	4	1020	5	1096	4
0351	00303122	1	0229099	300	2
0351	00303122	1	0621004	300	0
0351	00303222	1	0009001	300	2
0351	00303222	1	0012002	300	1
0351	00303222	1	0011001	300	1
0351	00303222	1	0008001	300	2
0351	00303222	1	0630001	300	0
0351	00303222	1	0222001	300	1	421	2	541	1	991	2	1141	1
0351	00303222	1	0417001	300	1	421	2	541	1	991	2	1141	1
0351	00303222	1	0007001	300	0
0351	00303222	1	0117001	300	1
0351	00303222	1	0224001	300	1	393	2	1233	1
0351	00303222	1	0314001	300	4	440	5	491	4	1020	5	1096	4
0351	00303222	1	0229001	300	2
0351	00303222	1	0621005	300	3
0351	00303222	1	0621001	300	2
0351	00303222	1	0219099	300	3
0351	00303222	1	0552001	300	0
0351	00303322	1	0009001	300	2
0351	00303322	1	0012002	300	1
0351	00303322	1	0011001	300	1
0351	00303322	1	0008001	300	2
0351	00303322	1	0630001	300	0
0351	00303322	1	0222001	300	1	421	2	541	1	991	2	1141	1
0351	00303322	1	0417001	300	1	421	2	541	1	991	2	1141	1
0351	00303322	1	0007001	300	0
0351	00303322	1	0117001	300	1
0351	00303322	1	0224001	300	1	393	2	1233	1
0351	00303322	1	0314001	300	4	440	5	491	4	1020	5	1096	4
0351	00303322	1	0229001	300	2
0351	00303322	1	0621004	300	1
0351	00303322	1	0236001	300	2
0351	00303322	1	0427002	300	1
0351	00303322	1	0255003	300	1	451	3	541	2	991	3	1141	2
0351	00303322	1	0303002	300	1	391	2	451	3	541	2	961	3	1171	2	1231	1
0351	00303322	1	0038001	300	0
0351	00303411	1	0427001	300	2
0351	00303411	1	0234001	300	1
0351	00303411	1	0621002	300	2
0351	00303411	1	0428001	300	2
0351	00303411	1	0314002	300	1
0351	00303411	1	0224002	300	1
0351	00303411	1	0117002	300	1
0351	00303411	1	0007002	300	2
0351	00303411	1	0417002	300	1	391	2	421	3	541	2	993	3	1141	2	1233	1
0351	00303411	1	0222002	300	0
0351	00303411	1	0630002	300	3
0351	00303411	1	0008001	300	2
0351	00303411	1	0012099	300	2
0351	00303411	1	0009001	300	0
0351	00304111	1	0552001	300	3
0351	00304111	1	0219001	300	2
0351	00304111	1	0621003	300	0	391	1	1231	0
0351	00304111	1	0411001	300	1	391	2	1231	1
0351	00304111	1	0260001	300	1
0351	00304111	1	0527001	300	1
0351	00304111	1	0538002	300	2
0351	00304111	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304111	1	0319002	300	0	391	1	1231	0
0351	00304111	1	0154002	300	1
0351	00304111	1	0281002	300	1
0351	00304111	1	0416002	300	1
0351	00304111	1	0409002	300	1
0351	00304111	1	0418002	300	1
0351	00304111	1	0638002	300	2
0351	00304111	1	0010002	300	1
0351	00304111	1	0009001	300	2
0351	00304111	1	0012002	300	1
0351	00304111	1	0011001	300	1
0351	00304111	1	0008001	300	0
0351	00304122	1	0008001	300	2
0351	00304122	1	0012001	300	2
0351	00304122	1	0009001	300	1
0351	00304122	1	0010001	300	1	350	2
0351	00304122	1	0638001	300	1
0351	00304122	1	0418001	300	1
0351	00304122	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00304122	1	0416001	300	1
0351	00304122	1	0281001	300	1
0351	00304122	1	0154001	300	1	391	2	1231	1
0351	00304122	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304122	1	0025001	300	2
0351	00304122	1	0538001	300	0
0351	00304122	1	0102001	300	1
0351	00304122	1	0225099	300	2
0351	00304122	1	0236002	300	2
0351	00304122	1	0621099	300	2
0351	00304122	1	0219099	300	3
0351	00304122	1	0552001	300	0
0351	00304211	1	0621099	300	0	391	1	1231	0
0351	00304211	1	0411001	300	1	391	2	1231	1
0351	00304211	1	0260001	300	1
0351	00304211	1	0527001	300	1
0351	00304211	1	0538002	300	2
0351	00304211	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304211	1	0319002	300	0	391	1	1231	0
0351	00304211	1	0154002	300	1
0351	00304211	1	0281002	300	1
0351	00304211	1	0416002	300	1
0351	00304211	1	0409002	300	1
0351	00304211	1	0418002	300	1
0351	00304211	1	0638002	300	2
0351	00304211	1	0010002	300	1
0351	00304211	1	0009001	300	2
0351	00304211	1	0012002	300	1
0351	00304211	1	0011001	300	1
0351	00304211	1	0008001	300	0
0351	00304222	1	0008001	300	2
0351	00304222	1	0012001	300	2
0351	00304222	1	0009001	300	1
0351	00304222	1	0010001	300	1	350	2
0351	00304222	1	0638001	300	1
0351	00304222	1	0418001	300	1
0351	00304222	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00304222	1	0416001	300	1
0351	00304222	1	0281001	300	1
0351	00304222	1	0154001	300	1	391	2	1231	1
0351	00304222	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304222	1	0025001	300	2
0351	00304222	1	0538001	300	0
0351	00304222	1	0102001	300	1
0351	00304222	1	0225099	300	2
0351	00304222	1	0236099	300	2
0351	00304222	1	0621001	300	0
0351	00304322	1	0008001	300	2
0351	00304322	1	0012001	300	2
0351	00304322	1	0009001	300	1
0351	00304322	1	0010001	300	1	350	2
0351	00304322	1	0638001	300	1
0351	00304322	1	0418001	300	1
0351	00304322	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00304322	1	0416001	300	1
0351	00304322	1	0281001	300	1
0351	00304322	1	0154001	300	1	391	2	1231	1
0351	00304322	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304322	1	0025001	300	2
0351	00304322	1	0538001	300	0
0351	00304322	1	0102001	300	1
0351	00304322	1	0225099	300	2
0351	00304322	1	0236099	300	2
0351	00304322	1	0621002	300	0
0351	00304411	1	0552001	300	3
0351	00304411	1	0219001	300	2
0351	00304411	1	0621003	300	0	391	1	1231	0
0351	00304411	1	0411001	300	1	391	2	1231	1
0351	00304411	1	0260001	300	1
0351	00304411	1	0527001	300	1
0351	00304411	1	0538002	300	2
0351	00304411	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304411	1	0319002	300	0	391	1	1231	0
0351	00304411	1	0154002	300	1
0351	00304411	1	0281002	300	1
0351	00304411	1	0280001	300	2	421	3	1201	2
0351	00304411	1	0416002	300	1
0351	00304411	1	0409002	300	1
0351	00304411	1	0418002	300	1
0351	00304411	1	0638002	300	2
0351	00304411	1	0010002	300	1
0351	00304411	1	0009001	300	2
0351	00304411	1	0012002	300	1
0351	00304411	1	0011001	300	1
0351	00304411	1	0008001	300	0
0351	00304422	1	0008001	300	2
0351	00304422	1	0012001	300	2
0351	00304422	1	0009001	300	1
0351	00304422	1	0010001	300	1	350	2
0351	00304422	1	0638001	300	1
0351	00304422	1	0418001	300	1
0351	00304422	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00304422	1	0416001	300	2
0351	00304422	1	0280001	300	1
0351	00304422	1	0281001	300	1
0351	00304422	1	0154001	300	1	391	2	1231	1
0351	00304422	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304422	1	0025001	300	2
0351	00304422	1	0538001	300	0
0351	00304422	1	0102001	300	1
0351	00304422	1	0225001	300	2
0351	00304422	1	0236002	300	2
0351	00304422	1	0621001	300	2
0351	00304422	1	0219099	300	3
0351	00304422	1	0552001	300	0
0351	00304511	1	0621003	300	0	391	1	1231	0
0351	00304511	1	0411001	300	1	391	2	1231	1
0351	00304511	1	0260001	300	1
0351	00304511	1	0527001	300	1
0351	00304511	1	0538002	300	2
0351	00304511	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304511	1	0319002	300	0	391	1	1231	0
0351	00304511	1	0154002	300	1
0351	00304511	1	0281002	300	1
0351	00304511	1	0280001	300	2	421	3	1201	2
0351	00304511	1	0416002	300	1
0351	00304511	1	0409002	300	1
0351	00304511	1	0418002	300	1
0351	00304511	1	0638002	300	2
0351	00304511	1	0010002	300	1
0351	00304511	1	0009001	300	2
0351	00304511	1	0012002	300	1
0351	00304511	1	0011001	300	1
0351	00304511	1	0008001	300	0
0351	00304522	1	0008001	300	2
0351	00304522	1	0012001	300	2
0351	00304522	1	0009001	300	1
0351	00304522	1	0010001	300	1	350	2
0351	00304522	1	0638001	300	1
0351	00304522	1	0418001	300	1
0351	00304522	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00304522	1	0416001	300	2
0351	00304522	1	0280001	300	1
0351	00304522	1	0281001	300	1
0351	00304522	1	0154001	300	1	391	2	1231	1
0351	00304522	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304522	1	0025001	300	2
0351	00304522	1	0538001	300	0
0351	00304522	1	0102001	300	1
0351	00304522	1	0225001	300	2
0351	00304522	1	0236099	300	2
0351	00304522	1	0621001	300	0
0351	00304622	1	0008001	300	2
0351	00304622	1	0012001	300	2
0351	00304622	1	0009001	300	1
0351	00304622	1	0010001	300	1	350	2
0351	00304622	1	0638001	300	1
0351	00304622	1	0418001	300	1
0351	00304622	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00304622	1	0416001	300	2
0351	00304622	1	0280001	300	1
0351	00304622	1	0281001	300	1
0351	00304622	1	0154001	300	1	391	2	1231	1
0351	00304622	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00304622	1	0025001	300	2
0351	00304622	1	0538001	300	0
0351	00304622	1	0102001	300	1
0351	00304622	1	0225001	300	2
0351	00304622	1	0236099	300	2
0351	00304622	1	0621002	300	0
0351	00305111	1	0552001	300	3
0351	00305111	1	0219001	300	2
0351	00305111	1	0621099	300	0	391	1	1231	0
0351	00305111	1	0411001	300	1	391	2	1231	1
0351	00305111	1	0260001	300	1
0351	00305111	1	0527001	300	1
0351	00305111	1	0538002	300	2
0351	00305111	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305111	1	0319002	300	0	391	1	1231	0
0351	00305111	1	0154002	300	1
0351	00305111	1	0281002	300	1
0351	00305111	1	0416002	300	1
0351	00305111	1	0409002	300	1
0351	00305111	1	0418002	300	1
0351	00305111	1	0638002	300	2
0351	00305111	1	0010002	300	1
0351	00305111	1	0009001	300	2
0351	00305111	1	0012002	300	1
0351	00305111	1	0011001	300	1
0351	00305111	1	0205001	300	2
0351	00305111	1	0011003	300	2
0351	00305111	1	0008001	300	0
0351	00305122	1	0008001	300	2
0351	00305122	1	0011003	300	2
0351	00305122	1	0205001	300	2
0351	00305122	1	0012001	300	2
0351	00305122	1	0009001	300	1
0351	00305122	1	0010001	300	1	350	2
0351	00305122	1	0638001	300	1
0351	00305122	1	0418001	300	1
0351	00305122	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00305122	1	0416001	300	1
0351	00305122	1	0281001	300	1
0351	00305122	1	0154001	300	1	391	2	1231	1
0351	00305122	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305122	1	0025001	300	2
0351	00305122	1	0538001	300	0
0351	00305122	1	0102001	300	1
0351	00305122	1	0225099	300	2
0351	00305122	1	0236002	300	2
0351	00305122	1	0621099	300	2
0351	00305122	1	0219099	300	3
0351	00305122	1	0552001	300	0
0351	00305211	1	0621099	300	0	391	1	1231	0
0351	00305211	1	0411001	300	1	391	2	1231	1
0351	00305211	1	0260001	300	1
0351	00305211	1	0527001	300	1
0351	00305211	1	0538002	300	2
0351	00305211	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305211	1	0319002	300	0	391	1	1231	0
0351	00305211	1	0154002	300	1
0351	00305211	1	0281002	300	1
0351	00305211	1	0416002	300	1
0351	00305211	1	0409002	300	1
0351	00305211	1	0418002	300	1
0351	00305211	1	0638002	300	2
0351	00305211	1	0010002	300	1
0351	00305211	1	0009001	300	2
0351	00305211	1	0012002	300	1
0351	00305211	1	0011001	300	1
0351	00305211	1	0205001	300	2
0351	00305211	1	0011003	300	2
0351	00305211	1	0008001	300	0
0351	00305222	1	0008001	300	2
0351	00305222	1	0011003	300	2
0351	00305222	1	0205001	300	2
0351	00305222	1	0012001	300	2
0351	00305222	1	0009001	300	1
0351	00305222	1	0010001	300	1	350	2
0351	00305222	1	0638001	300	1
0351	00305222	1	0418001	300	1
0351	00305222	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00305222	1	0416001	300	1
0351	00305222	1	0281001	300	1
0351	00305222	1	0154001	300	1	391	2	1231	1
0351	00305222	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305222	1	0025001	300	2
0351	00305222	1	0538001	300	0
0351	00305222	1	0102001	300	1
0351	00305222	1	0225099	300	2
0351	00305222	1	0236099	300	2
0351	00305222	1	0621001	300	0
0351	00305322	1	0008001	300	2
0351	00305322	1	0011003	300	2
0351	00305322	1	0205001	300	2
0351	00305322	1	0012001	300	2
0351	00305322	1	0009001	300	1
0351	00305322	1	0010001	300	1	350	2
0351	00305322	1	0638001	300	1
0351	00305322	1	0418001	300	1
0351	00305322	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00305322	1	0416001	300	1
0351	00305322	1	0281001	300	1
0351	00305322	1	0154001	300	1	391	2	1231	1
0351	00305322	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305322	1	0025001	300	2
0351	00305322	1	0538001	300	0
0351	00305322	1	0102001	300	1
0351	00305322	1	0225099	300	2
0351	00305322	1	0236099	300	2
0351	00305322	1	0621002	300	0
0351	00305411	1	0552001	300	3
0351	00305411	1	0219001	300	2
0351	00305411	1	0621003	300	0	391	1	1231	0
0351	00305411	1	0411001	300	1	391	2	1231	1
0351	00305411	1	0260001	300	1
0351	00305411	1	0527001	300	1
0351	00305411	1	0538002	300	2
0351	00305411	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305411	1	0319002	300	0	391	1	1231	0
0351	00305411	1	0154002	300	1
0351	00305411	1	0281002	300	1
0351	00305411	1	0280001	300	2	421	3	1201	2
0351	00305411	1	0416002	300	1
0351	00305411	1	0409002	300	1
0351	00305411	1	0418002	300	1
0351	00305411	1	0638002	300	2
0351	00305411	1	0010002	300	1
0351	00305411	1	0009001	300	2
0351	00305411	1	0012002	300	1
0351	00305411	1	0011001	300	1
0351	00305411	1	0205001	300	2
0351	00305411	1	0011003	300	2
0351	00305411	1	0008001	300	0
0351	00305422	1	0008001	300	2
0351	00305422	1	0011003	300	2
0351	00305422	1	0205001	300	2
0351	00305422	1	0012001	300	2
0351	00305422	1	0009001	300	1
0351	00305422	1	0010001	300	1	350	2
0351	00305422	1	0638001	300	1
0351	00305422	1	0418001	300	1
0351	00305422	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00305422	1	0416001	300	2
0351	00305422	1	0280001	300	1
0351	00305422	1	0281001	300	1
0351	00305422	1	0154001	300	1	391	2	1231	1
0351	00305422	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305422	1	0025001	300	2
0351	00305422	1	0538001	300	0
0351	00305422	1	0102001	300	1
0351	00305422	1	0225001	300	2
0351	00305422	1	0236002	300	2
0351	00305422	1	0621001	300	2
0351	00305422	1	0219099	300	3
0351	00305422	1	0552001	300	0
0351	00305511	1	0621003	300	0	391	1	1231	0
0351	00305511	1	0411001	300	1	391	2	1231	1
0351	00305511	1	0260001	300	1
0351	00305511	1	0527001	300	1
0351	00305511	1	0538002	300	2
0351	00305511	1	0025002	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305511	1	0319002	300	0	391	1	1231	0
0351	00305511	1	0154002	300	1
0351	00305511	1	0281002	300	1
0351	00305511	1	0280001	300	2	421	3	1201	2
0351	00305511	1	0416002	300	1
0351	00305511	1	0409002	300	1
0351	00305511	1	0418002	300	1
0351	00305511	1	0638002	300	2
0351	00305511	1	0010002	300	1
0351	00305511	1	0009001	300	2
0351	00305511	1	0012002	300	1
0351	00305511	1	0011001	300	1
0351	00305511	1	0205001	300	2
0351	00305511	1	0011003	300	2
0351	00305511	1	0008001	300	0
0351	00305522	1	0008001	300	2
0351	00305522	1	0011003	300	2
0351	00305522	1	0205001	300	2
0351	00305522	1	0012001	300	2
0351	00305522	1	0009001	300	1
0351	00305522	1	0010001	300	1	350	2
0351	00305522	1	0638001	300	1
0351	00305522	1	0418001	300	1
0351	00305522	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00305522	1	0416001	300	2
0351	00305522	1	0280001	300	1
0351	00305522	1	0281001	300	1
0351	00305522	1	0154001	300	1	391	2	1231	1
0351	00305522	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305522	1	0025001	300	2
0351	00305522	1	0538001	300	0
0351	00305522	1	0102001	300	1
0351	00305522	1	0225001	300	2
0351	00305522	1	0236099	300	2
0351	00305522	1	0621001	300	0
0351	00305622	1	0008001	300	2
0351	00305622	1	0011003	300	2
0351	00305622	1	0205001	300	2
0351	00305622	1	0012001	300	2
0351	00305622	1	0009001	300	1
0351	00305622	1	0010001	300	1	350	2
0351	00305622	1	0638001	300	1
0351	00305622	1	0418001	300	1
0351	00305622	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00305622	1	0416001	300	2
0351	00305622	1	0280001	300	1
0351	00305622	1	0281001	300	1
0351	00305622	1	0154001	300	1	391	2	1231	1
0351	00305622	1	0319001	300	1	391	2	421	3	541	2	991	3	1141	2	1231	1
0351	00305622	1	0025001	300	2
0351	00305622	1	0538001	300	0
0351	00305622	1	0102001	300	1
0351	00305622	1	0225001	300	2
0351	00305622	1	0236099	300	2
0351	00305622	1	0621002	300	0
0351	00306111	1	0801001	300	3
0351	00306111	1	0800001	300	1
0351	00306111	1	0203004	300	1
0351	00306111	1	0649003	300	2
0351	00306111	1	0116004	300	2
0351	00306111	1	0224002	300	1
0351	00306111	1	0117002	300	1
0351	00306111	1	0007002	300	2
0351	00306111	1	0417002	300	1	391	2	421	3	541	2	993	3	1141	2	1233	1
0351	00306111	1	0222002	300	0
0351	00306111	1	0630002	300	3
0351	00306111	1	0008001	300	0
0351	00306122	1	0008001	300	2
0351	00306122	1	0630001	300	0
0351	00306122	1	0222001	300	1	421	2	541	1	991	2	1141	1
0351	00306122	1	0417001	300	1	421	2	541	1	991	2	1141	1
0351	00306122	1	0007001	300	0
0351	00306122	1	0117001	300	1
0351	00306122	1	0224001	300	2
0351	00306122	1	0116003	300	1
0351	00306122	1	0649002	300	2
0351	00306122	1	0203003	300	2	505	3	510	2
0351	00306122	1	0800099	300	1
0351	00306122	1	0801002	300	0
0351	00307111	1	0801001	300	3
0351	00307111	1	0800001	300	1
0351	00307111	1	0203004	300	1
0351	00307111	1	0649003	300	2
0351	00307111	1	0116004	300	2
0351	00307111	1	0224004	300	1
0351	00307111	1	0145002	300	1
0351	00307111	1	0803002	300	2
0351	00307111	1	0154004	300	1
0351	00307111	1	0281002	300	1
0351	00307111	1	0416002	300	1
0351	00307111	1	0409002	300	1
0351	00307111	1	0418002	300	1
0351	00307111	1	0638002	300	2
0351	00307111	1	0010002	300	1
0351	00307111	1	0009001	300	2
0351	00307111	1	0012002	300	1
0351	00307111	1	0011001	300	1
0351	00307111	1	0008001	300	0
0351	00307122	1	0008001	300	2
0351	00307122	1	0012001	300	2
0351	00307122	1	0009001	300	1
0351	00307122	1	0010001	300	1	350	2
0351	00307122	1	0638001	300	1
0351	00307122	1	0418001	300	1
0351	00307122	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00307122	1	0416001	300	1
0351	00307122	1	0281001	300	1
0351	00307122	1	0154003	300	2
0351	00307122	1	0803001	300	1
0351	00307122	1	0145001	300	1
0351	00307122	1	0224003	300	2
0351	00307122	1	0116003	300	1
0351	00307122	1	0649002	300	2
0351	00307122	1	0203003	300	2	505	3	510	2
0351	00307122	1	0800099	300	1
0351	00307122	1	0801002	300	0
0351	00307211	1	0801001	300	3
0351	00307211	1	0800001	300	1
0351	00307211	1	0203004	300	1
0351	00307211	1	0649003	300	2
0351	00307211	1	0116004	300	2
0351	00307211	1	0224004	300	1
0351	00307211	1	0145002	300	1
0351	00307211	1	0803002	300	2
0351	00307211	1	0154004	300	1
0351	00307211	1	0281002	300	1
0351	00307211	1	0280001	300	2	421	3	1201	2
0351	00307211	1	0416002	300	1
0351	00307211	1	0409002	300	1
0351	00307211	1	0418002	300	1
0351	00307211	1	0638002	300	2
0351	00307211	1	0010002	300	1
0351	00307211	1	0009001	300	2
0351	00307211	1	0012002	300	1
0351	00307211	1	0011001	300	1
0351	00307211	1	0008001	300	0
0351	00307222	1	0008001	300	2
0351	00307222	1	0012001	300	2
0351	00307222	1	0009001	300	1
0351	00307222	1	0010001	300	1	350	2
0351	00307222	1	0638001	300	1
0351	00307222	1	0418001	300	1
0351	00307222	1	0409001	300	1	421	2	541	1	991	2	1141	1
0351	00307222	1	0416001	300	2
0351	00307222	1	0280001	300	1
0351	00307222	1	0281001	300	1
0351	00307222	1	0154003	300	2
0351	00307222	1	0803001	300	1
0351	00307222	1	0145001	300	1
0351	00307222	1	0224003	300	2
0351	00307222	1	0116003	300	1
0351	00307222	1	0649002	300	2
0351	00307222	1	0203003	300	2	505	3	510	2
0351	00307222	1	0800099	300	1
0351	00307222	1	0801002	300	0
0351	00308111	1	0621002	300	2
0351	00308111	1	0428001	300	1	991	2	1141	1
0351	00308111	1	0030002	300	1
0351	00308111	1	0228002	300	1	901	2	1201	1
0351	00308111	1	0203002	300	1
0351	00308111	1	0040002	300	1
0351	00308111	1	0041002	300	2
