0348	38099	38	099	大杉平バスセンター
0348	39001	39	001	大館中学校前
0348	39002	39	002	大館中学校前
0348	39099	39	099	大館中学校前
0348	40001	40	001	大町一丁目
0348	40002	40	002	大町一丁目
0348	40099	40	099	大町一丁目
0348	40101	40	101	大町一丁目（朝市）
0348	40102	40	102	大町一丁目（朝市）
0348	41001	41	001	大町二丁目
0348	41002	41	002	大町二丁目
0348	41003	41	003	大町二丁目
0348	41004	41	004	大町二丁目
0348	41005	41	005	大町二丁目
0348	41099	41	099	大町二丁目
0348	41101	41	101	大町二丁目（朝市）
0348	41102	41	102	大町二丁目（朝市）
0348	42001	42	001	大山
0348	43001	43	001	大渡
0348	43002	43	002	大渡
0348	44001	44	001	追越
0348	45001	45	001	卸センター
0348	45099	45	099	卸センター
0348	46001	46	001	卸センター入口（中央市場側）
0348	46002	46	002	卸センター入口（中坪側）
0348	46003	46	003	卸センター入口（卸ｾﾝﾀｰ側）
0348	46004	46	004	卸センター入口（卸ｾﾝﾀｰ側）
0348	46099	46	099	卸センター入口
0348	47001	47	001	卸センター通（二日市側）
0348	47002	47	002	卸センター通（二日市側）
0348	47003	47	003	卸センター通（中坪側）
0348	47004	47	004	卸センター通（中坪側）
0348	47099	47	099	卸センター通
0348	49001	49	001	インテリジェントプラザ
0348	49002	49	002	インテリジェントプラザ
0348	49099	49	099	インテリジェントプラザ
0348	50001	50	001	駅通り
0348	50002	50	002	駅通り
0348	50099	50	099	駅通り
0348	51001	51	001	イオン田向店
0348	52001	52	001	新井田畑中
0348	52002	52	002	新井田畑中
0348	100001	100	001	高館小学校前（見立山側）
0348	100002	100	002	高館小学校前（見立山側）
0348	100003	100	003	高館小学校前（八戸基地側）
0348	100004	100	004	高館小学校前（八戸基地側）
0348	100099	100	099	高館小学校前
0348	101001	101	001	海浜荘前
0348	101002	101	002	海浜荘前
0348	101099	101	099	海浜荘前
0348	102001	102	001	血液センター前
0348	102099	102	099	血液センター前
0348	103001	103	001	柏崎二丁目
0348	103002	103	002	柏崎二丁目
0348	103099	103	099	柏崎二丁目
0348	104001	104	001	柏崎新町
0348	104099	104	099	柏崎新町
0348	105001	105	001	ｶﾞｽ会社前
0348	105002	105	002	ｶﾞｽ会社前
0348	105099	105	099	ｶﾞｽ会社前
0348	106001	106	001	春日町
0348	106002	106	002	春日町
0348	106099	106	099	春日町
0348	107001	107	001	金吹沢
0348	107099	107	099	金吹沢
0348	108001	108	001	金吹沢口
0348	108099	108	099	金吹沢口
0348	109001	109	001	金吹沢通
0348	110001	110	001	花水河原（斎場側）
0348	110002	110	002	花水河原（斎場側）
0348	110003	110	003	花水河原（西十日市側）
0348	110099	110	099	花水河原
0348	111001	111	001	金浜
0348	111099	111	099	金浜
0348	112001	112	001	金浜駅前
0348	112099	112	099	金浜駅前
0348	113001	113	001	金浜口
0348	113099	113	099	金浜口
0348	114001	114	001	金浜小学校前
0348	114099	114	099	金浜小学校前
0348	115001	115	001	蕪島町
0348	115099	115	099	蕪島町
0348	116001	116	001	蟇平
0348	116002	116	002	蟇平
0348	116003	116	003	蟇平
0348	116004	116	004	蟇平
0348	116099	116	099	蟇平
0348	117001	117	001	上明戸（国道45号側）
0348	117002	117	002	上明戸（国道45号側）
0348	117003	117	003	上明戸（青葉二丁目側）
0348	117004	117	004	上明戸（コープるいけ店前側）
0348	117099	117	099	上明戸
0348	118001	118	001	上大久保
0348	118002	118	002	上大久保
0348	118099	118	099	上大久保
0348	119001	119	001	上大杉平
0348	119002	119	002	上大杉平
0348	119099	119	099	上大杉平
0348	120001	120	001	上金浜
0348	120099	120	099	上金浜
0348	121001	121	001	上北沼
0348	121002	121	002	上北沼
0348	121099	121	099	上北沼
0348	122001	122	001	上左比代
0348	122002	122	002	上左比代
0348	122099	122	099	上左比代
0348	122101	122	101	上左比代（朝市）
0348	122102	122	102	上左比代（朝市）
0348	123001	123	001	上鮫
0348	123002	123	002	上鮫
0348	123099	123	099	上鮫
0348	124001	124	001	上田面木
0348	124002	124	002	上田面木
0348	124099	124	099	上田面木
0348	125001	125	001	上中道
0348	125002	125	002	上中道
0348	125099	125	099	上中道
0348	126001	126	001	上浜名谷地
0348	126002	126	002	上浜名谷地
0348	126099	126	099	上浜名谷地
0348	127001	127	001	上二ツ家
0348	127002	127	002	上二ツ家
0348	127099	127	099	上二ツ家
0348	128001	128	001	上柳町（上中道側）
0348	128002	128	002	上柳町（上中道側）
0348	128003	128	003	上柳町（ホロキ長根側）
0348	128004	128	004	上柳町（ホロキ長根側）
0348	128099	128	099	上柳町
0348	129001	129	001	火力発電所前
0348	130001	130	001	河原木
0348	130002	130	002	河原木
0348	130099	130	099	河原木
0348	131001	131	001	河原木団地
0348	131002	131	002	河原木団地
0348	131099	131	099	河原木団地
0348	132001	132	001	河原木団地南口
0348	132002	132	002	河原木団地南口
0348	132003	132	003	河原木団地南口
0348	132099	132	099	河原木団地南口
0348	133001	133	001	河原木分遣所前
0348	133002	133	002	河原木分遣所前
0348	133099	133	099	河原木分遣所前
0348	134001	134	001	願成寺前
0348	134002	134	002	願成寺前
0348	134099	134	099	願成寺前
0348	135001	135	001	桔梗野
0348	135002	135	002	桔梗野
0348	135099	135	099	桔梗野
0348	136001	136	001	桔梗野工業団地
0348	136002	136	002	桔梗野工業団地
0348	136099	136	099	桔梗野工業団地
0348	137001	137	001	桔梗野小学校通
0348	137002	137	002	桔梗野小学校通
0348	137099	137	099	桔梗野小学校通
0348	138001	138	001	北高校通
0348	138002	138	002	北高校通
0348	138099	138	099	北高校通
0348	139001	139	001	北高校前
0348	139002	139	002	北高校前
0348	139099	139	099	北高校前
0348	140001	140	001	北沼
0348	140002	140	002	北沼
0348	140099	140	099	北沼
0348	141001	141	001	漁業協同組合前
0348	142001	142	001	漁港通
0348	142002	142	002	漁港通
0348	142099	142	099	漁港通
0348	142102	142	102	漁港通（朝市）
0348	143001	143	001	ｸﾞﾚｰﾝﾀｰﾐﾅﾙ前
0348	143002	143	002	ｸﾞﾚｰﾝﾀｰﾐﾅﾙ前
0348	143099	143	099	ｸﾞﾚｰﾝﾀｰﾐﾅﾙ前
0348	144001	144	001	北青葉
0348	144002	144	002	北青葉
0348	144099	144	099	北青葉
0348	145001	145	001	コープるいけ店前
0348	145002	145	002	コープるいけ店前
0348	145099	145	099	コープるいけ店前
0348	146001	146	001	工業高校前
0348	146002	146	002	工業高校前
0348	146099	146	099	工業高校前
0348	147001	147	001	工業大学前
0348	147099	147	099	工業大学前
0348	148001	148	001	ピアドゥ
0348	148002	148	002	ピアドゥ
0348	148003	148	003	ピアドゥ
0348	148004	148	004	ピアドゥ
0348	148099	148	099	ピアドゥ
0348	149001	149	001	光星高校前
0348	149002	149	002	光星高校前
0348	149099	149	099	光星高校前
0348	150001	150	001	高専前
0348	150002	150	002	高専前
0348	150099	150	099	高専前
0348	151001	151	001	工大一高前
0348	151002	151	002	工大一高前
0348	151099	151	099	工大一高前
0348	152001	152	001	東白山台
0348	152002	152	002	東白山台
0348	152099	152	099	東白山台
0348	153001	153	001	合同庁舎前
0348	153002	153	002	合同庁舎前
0348	153099	153	099	合同庁舎前
0348	154001	154	001	間ノ田
0348	154002	154	002	間ノ田
0348	154003	154	003	向陵高校前
0348	154004	154	004	向陵高校前
0348	154099	154	099	向陵高校前
0348	155001	155	001	小久保
0348	155099	155	099	小久保
0348	156001	156	001	小久保平
0348	156002	156	002	小久保平
0348	156099	156	099	小久保平
0348	157001	157	001	小田
0348	157002	157	002	小田
0348	157003	157	003	小田
0348	157004	157	004	小田
0348	157099	157	099	小田
0348	158001	158	001	小田上
0348	158002	158	002	小田上
0348	158099	158	099	小田上
0348	159001	159	001	小田前
0348	159002	159	002	小田前
0348	159099	159	099	小田前
0348	160001	160	001	こどもの国入口
0348	160099	160	099	こどもの国入口
0348	161001	161	001	小長根
0348	161002	161	002	小長根
0348	161099	161	099	小長根
0348	162001	162	001	小中野
0348	162002	162	002	小中野
0348	162099	162	099	小中野
0348	162101	162	101	小中野（朝市）
0348	162102	162	102	小中野（朝市）
0348	163001	163	001	小中野二丁目
0348	163099	163	099	小中野二丁目
0348	164001	164	001	小舟渡
0348	164099	164	099	小舟渡
0348	165001	165	001	小松平
0348	165002	165	002	小松平
0348	165099	165	099	小松平
0348	166001	166	001	ｺﾞﾙﾌ場前
0348	166002	166	002	ｺﾞﾙﾌ場前
0348	167001	167	001	是川団地
0348	167099	167	099	是川団地
0348	168001	168	001	是川団地一丁目
0348	168002	168	002	是川団地一丁目
0348	168099	168	099	是川団地一丁目
0348	169001	169	001	是川団地二丁目
0348	169002	169	002	是川団地二丁目
0348	169099	169	099	是川団地二丁目
0348	170001	170	001	是川中学校前
0348	170002	170	002	是川中学校前
0348	170099	170	099	是川中学校前
0348	171001	171	001	火力発電所正門前
0348	172001	172	001	工業大学正門前
0348	172002	172	002	工業大学正門前
0348	172003	172	003	工業大学正門前
0348	172099	172	099	工業大学正門前
0348	173001	173	001	グランドサンピア八戸
0348	173099	173	099	グランドサンピア八戸
0348	174001	174	001	鉄工団地前
0348	174002	174	002	鉄工団地前
0348	175001	175	001	向陵高校前
0348	175002	175	002	向陵高校前
0348	175099	175	099	向陵高校前
0348	176001	176	001	官舎集会所前
0348	200001	200	001	斎場前
0348	200002	200	002	斎場前
0348	200099	200	099	斎場前
0348	201001	201	001	妻ﾉ神.
0348	201099	201	099	妻ﾉ神.
0348	202001	202	001	妻ノ神
0348	202099	202	099	妻ノ神
0348	203001	203	001	栄町（大町一丁目側）
0348	203002	203	002	栄町（大町一丁目側）
0348	203003	203	003	栄町（ラピア側）
0348	203004	203	004	栄町（盲ろう学校通側）
0348	203099	203	099	栄町
0348	203101	203	101	栄町（大町一丁目側）朝市
0348	203102	203	102	栄町（大町一丁目側）朝市
0348	204001	204	001	榊山
0348	204099	204	099	榊山
0348	205001	205	001	桜ヶ丘（小久保側）
0348	205002	205	002	桜ヶ丘（小久保側）
0348	205003	205	003	桜ヶ丘（東霊園側）
0348	205004	205	004	桜ヶ丘（東霊園側）
0348	205099	205	099	桜ヶ丘
0348	206001	206	001	桜木町
0348	206002	206	002	桜木町
0348	206099	206	099	桜木町
0348	207001	207	001	さくら幼稚園前
0348	207002	207	002	さくら幼稚園前
0348	207099	207	099	さくら幼稚園前
0348	208001	208	001	笹子
0348	208002	208	002	笹子
0348	208099	208	099	笹子
0348	209001	209	001	差波
0348	209002	209	002	差波
0348	209099	209	099	差波
0348	210001	210	001	鮫
0348	210002	210	002	鮫
0348	210099	210	099	鮫
0348	211001	211	001	鮫小学校通
0348	211002	211	002	鮫小学校通
0348	211099	211	099	鮫小学校通
0348	212001	212	001	鮫消防分署前
0348	212002	212	002	鮫消防分署前
0348	212099	212	099	鮫消防分署前
0348	213001	213	001	鮫中学校前
0348	213002	213	002	鮫中学校前
0348	213099	213	099	鮫中学校前
0348	214001	214	001	さめ保育園前
0348	214099	214	099	さめ保育園前
0348	215001	215	001	塩入
0348	215002	215	002	塩入
0348	215099	215	099	塩入
0348	216001	216	001	重地
0348	216002	216	002	重地
0348	216003	216	003	重地
0348	216004	216	004	重地
0348	216099	216	099	重地
0348	217001	217	001	支所前
0348	217002	217	002	支所前
0348	217099	217	099	支所前
0348	218001	218	001	志民
0348	218002	218	002	志民
0348	218099	218	099	志民
0348	219001	219	001	市庁前
0348	219002	219	002	市庁前
0348	219099	219	099	市庁前
0348	220001	220	001	忍町（人形沢側）
0348	220002	220	002	忍町（人形沢側）
0348	220003	220	003	忍町（小長根側）
0348	220004	220	004	忍町（小長根側）
0348	220005	220	005	忍町
0348	220099	220	099	忍町
0348	221001	221	001	司法センター前
0348	221002	221	002	司法センター前
0348	221099	221	099	司法センター前
0348	222001	222	001	四本松（国道45号側）
0348	222002	222	002	四本松（国道45号側）
0348	222003	222	003	四本松（新井田道側）
0348	222004	222	004	四本松（重地側）
0348	222099	222	099	四本松
0348	223001	223	001	清水川
0348	223002	223	002	清水川
0348	223099	223	099	清水川
0348	224001	224	001	市民センター前（国道45号側）
0348	224002	224	002	市民センター前（国道45号側）
0348	224003	224	003	市民センター前（類家南団地側）
0348	224004	224	004	市民センター前（類家南団地側）
0348	224099	224	099	市民センター前
0348	225001	225	001	鍛冶町（血液センター側）
0348	225002	225	002	鍛冶町（常泉下側）
0348	225003	225	003	鍛冶町（常泉下側）
0348	225099	225	099	鍛冶町
0348	226001	226	001	下大久喜
0348	226099	226	099	下大久喜
0348	227001	227	001	下大谷地
0348	227002	227	002	下大谷地
0348	227099	227	099	下大谷地
0348	228001	228	001	下組町
0348	228002	228	002	下組町
0348	228099	228	099	下組町
0348	228101	228	101	下組町（朝市）
0348	228102	228	102	下組町（朝市）
0348	229001	229	001	下大工町
0348	229099	229	099	下大工町
0348	229101	229	101	下大工町（朝市）
0348	230001	230	001	下長
0348	230002	230	002	下長
0348	230003	230	003	下長
0348	230004	230	004	下長
0348	230005	230	005	下長
0348	230006	230	006	下長
0348	230099	230	099	下長
0348	231001	231	001	下八幡
0348	231002	231	002	下八幡
0348	231099	231	099	下八幡
0348	232001	232	001	車検登録事務所
0348	232002	232	002	車検登録事務所
0348	232099	232	099	車検登録事務所
0348	233001	233	001	社宅前
0348	233002	233	002	社宅前
0348	233099	233	099	社宅前
0348	234001	234	001	十三日町
0348	234010	234	010	十三日町(朝)
0348	234099	234	099	十三日町
0348	235001	235	001	住宅前
0348	235002	235	002	住宅前
0348	235099	235	099	住宅前
0348	236001	236	001	十六日町
0348	236002	236	002	寺横町
0348	236099	236	099	十六日町
0348	236101	236	101	十六日町(朝市)
0348	237001	237	001	商業高校前
0348	237002	237	002	商業高校前
0348	237099	237	099	商業高校前
0348	238001	238	001	常泉下
0348	238002	238	002	常泉下
0348	238099	238	099	常泉下
0348	239001	239	001	少年自然の家
0348	240001	240	001	縄文学習館前
0348	240002	240	002	縄文学習館前
0348	240003	240	003	縄文学習館前
0348	240004	240	004	縄文学習館前
0348	240099	240	099	縄文学習館前
0348	241001	241	001	こどもの国通
0348	241002	241	002	こどもの国通
0348	241003	241	003	こどもの国通
0348	241004	241	004	こどもの国通
0348	241099	241	099	こどもの国通
0348	242001	242	001	白浜
0348	242002	242	002	白浜
0348	242099	242	099	白浜
0348	243001	243	001	尻引
0348	243002	243	002	尻引
0348	243099	243	099	尻引
0348	244001	244	001	飼料団地
0348	244002	244	002	飼料団地
0348	244099	244	099	飼料団地
0348	245001	245	001	シルバークリニック
0348	245099	245	099	シルバークリニック
0348	246001	246	001	白銀
0348	246002	246	002	白銀
0348	246099	246	099	白銀
0348	247001	247	001	白銀小学校前
0348	247002	247	002	白銀小学校前
0348	247099	247	099	白銀小学校前
0348	248001	248	001	白銀台団地
0348	248002	248	002	白銀台団地
0348	248099	248	099	白銀台団地
0348	249001	249	001	白銀台西口
0348	249002	249	002	白銀台西口
0348	249099	249	099	白銀台西口
0348	250001	250	001	白銀台郵便局前
0348	250002	250	002	白銀台郵便局前
0348	250099	250	099	白銀台郵便局前
0348	251001	251	001	城下一丁目（城下四丁目側）
0348	251002	251	002	城下一丁目（城下四丁目側）
0348	251003	251	003	城下一丁目（郵便局通側）
0348	251004	251	004	城下一丁目（郵便局通側）
0348	251099	251	099	城下一丁目
0348	252001	252	001	城下三丁目
0348	252002	252	002	城下三丁目
0348	253001	253	001	城下通
0348	254001	254	001	城下四丁目
0348	254002	254	002	城下四丁目
0348	254099	254	099	城下四丁目
0348	255001	255	001	新荒町
0348	255002	255	002	新荒町
0348	255003	255	003	新荒町（平中通側）
0348	255099	255	099	新荒町
0348	256001	256	001	新大橋
0348	256002	256	002	新大橋
0348	256099	256	099	新大橋
0348	257001	257	001	みなと分庁舎前
0348	257002	257	002	みなと分庁舎前
0348	257099	257	099	みなと分庁舎前
0348	258001	258	001	神社前
0348	258002	258	002	神社前
0348	258099	258	099	神社前
0348	259001	259	001	新丁
0348	259002	259	002	新丁
0348	259099	259	099	新丁
0348	259101	259	101	新丁（朝市）
0348	259102	259	102	新丁（朝市）
0348	260001	260	001	新長横町
0348	260099	260	099	新長横町
0348	261001	261	001	ユニバース白銀店前
0348	261002	261	002	ユニバース白銀店前
0348	261099	261	099	ユニバース白銀店前
0348	262001	262	001	新湊二丁目
0348	262002	262	002	新湊二丁目
0348	262099	262	099	新湊二丁目
0348	262102	262	102	新湊二丁目（朝市）
0348	264001	264	001	水産高校前
0348	264002	264	002	水産高校前
0348	264099	264	099	水産高校前
0348	265001	265	001	恵比須浜
0348	265002	265	002	恵比須浜
0348	265099	265	099	恵比須浜
0348	266001	266	001	砂森
0348	266002	266	002	砂森
0348	266003	266	003	砂森（砂森公園側）
0348	266099	266	099	砂森
0348	267001	267	001	諏訪（蟇平側）
0348	267002	267	002	諏訪（諏訪河原側）
0348	267003	267	003	諏訪（ユニバース小中野店前側）
0348	267004	267	004	諏訪（健診ｾﾝﾀｰ側）
0348	267099	267	099	諏訪
0348	268001	268	001	諏訪河原
0348	268002	268	002	諏訪河原
0348	268099	268	099	諏訪河原
0348	269001	269	001	聖ウルスラ学院
0348	269099	269	099	聖ウルスラ学院
0348	270001	270	001	青少年ﾎｰﾑ前
0348	270002	270	002	青少年ﾎｰﾑ前
0348	271001	271	001	清水寺前
0348	271002	271	002	清水寺前
0348	271099	271	099	清水寺前
0348	272001	272	001	整備団地前
0348	272002	272	002	整備団地前
0348	272099	272	099	整備団地前
0348	273001	273	001	税務署通
0348	273002	273	002	税務署通
0348	274001	274	001	製錬所前
0348	274002	274	002	製錬所前
0348	274099	274	099	製錬所前
0348	275001	275	001	石油基地
0348	276001	276	001	セメント前
0348	276002	276	002	セメント前
0348	276099	276	099	セメント前
0348	277001	277	001	千田
0348	277002	277	002	千田
0348	277099	277	099	千田
0348	278001	278	001	総合福祉会館前
0348	278002	278	002	総合福祉会館前
0348	278099	278	099	総合福祉会館前
0348	279001	279	001	蒼前
0348	279002	279	002	蒼前
0348	280001	280	001	市民病院
0348	280099	280	099	市民病院
0348	281001	281	001	毘沙門前
0348	281002	281	002	毘沙門前
0348	281099	281	099	毘沙門前
0348	282001	282	001	水道企業団前
0348	282002	282	002	水道企業団前
0348	282099	282	099	水道企業団前
0348	283001	283	001	青龍寺
0348	283002	283	002	青龍寺
0348	283099	283	099	青龍寺
0348	284001	284	001	シンフォニープラザ
0348	284002	284	002	シンフォニープラザ
0348	285001	285	001	城北小学校通
0348	285002	285	002	城北小学校通
0348	300001	300	001	第一停留所
0348	300002	300	002	第一停留所
0348	300099	300	099	第一停留所
0348	301001	301	001	第三停留所
0348	301002	301	002	第三停留所
0348	301099	301	099	第三停留所
0348	302001	302	001	対泉院前
0348	302002	302	002	対泉院前
0348	302099	302	099	対泉院前
0348	303001	303	001	平中通（大杉平BC側）
0348	303002	303	002	平中通（新荒町側）
0348	303003	303	003	平中通（根城三丁目側）
0348	303004	303	004	平中通（根城三丁目側）
0348	303005	303	005	平中通（長者小学校側）
0348	303099	303	099	平中通
0348	304001	304	001	第二桜ヶ丘
0348	304099	304	099	第二桜ヶ丘
0348	305001	305	001	第二停留所
0348	305002	305	002	第二停留所
0348	305099	305	099	第二停留所
0348	306001	306	001	大平洋金属前
0348	306099	306	099	大平洋金属前
0348	307001	307	001	高岩
0348	307099	307	099	高岩
0348	308001	308	001	多賀台団地
0348	308099	308	099	多賀台団地
0348	309001	309	001	多賀台西口
0348	309002	309	002	多賀台西口
0348	309099	309	099	多賀台西口
0348	310001	310	001	多賀台東口
0348	310002	310	002	多賀台東口
0348	310003	310	003	多賀台東口（市川中学校側）
0348	310099	310	099	多賀台東口
0348	311001	311	001	高館
0348	311002	311	002	高館
0348	311099	311	099	高館
0348	312001	312	001	高森
0348	313001	313	001	館越
0348	313099	313	099	館越
0348	314001	314	001	館花下（国道45号側）
0348	314002	314	002	館花下（国道45号側）
0348	314003	314	003	館花下（蟇平側）
0348	314004	314	004	館花下（蟇平側）
0348	314099	314	099	館花下
0348	315001	315	001	田中
0348	315099	315	099	田中
0348	316001	316	001	南浜市民ｻｰﾋﾞｽｾﾝﾀｰ
0348	316099	316	099	南浜市民ｻｰﾋﾞｽｾﾝﾀｰ
0348	317001	317	001	種差小学校前
0348	317099	317	099	種差小学校前
0348	318001	318	001	種差生活館前
0348	318099	318	099	種差生活館前
0348	319001	319	001	田向
0348	319002	319	002	田向
0348	319003	319	003	田向
0348	319099	319	099	田向
0348	320001	320	001	田面木
0348	320002	320	002	田面木
0348	320099	320	099	田面木
0348	321001	321	001	田面木小学校前
0348	321002	321	002	田面木小学校前
0348	321099	321	099	田面木小学校前
0348	322001	322	001	丹後平
0348	322002	322	002	丹後平
0348	322099	322	099	丹後平
0348	323001	323	001	短大前
0348	323099	323	099	短大前
0348	324001	324	001	千葉高校通
0348	324002	324	002	千葉高校通
0348	324099	324	099	千葉高校通
0348	325001	325	001	八太郎山
0348	325002	325	002	八太郎山
0348	325099	325	099	八太郎山
0348	326001	326	001	中央市場（八食センター）
0348	326099	326	099	中央市場（八食センター）
0348	327001	327	001	中央団地
0348	327002	327	002	中央団地
0348	327099	327	099	中央団地
0348	328001	328	001	長者小学校前
0348	328002	328	002	長者小学校前
0348	328099	328	099	長者小学校前
0348	329001	329	001	長者中学校前
0348	329002	329	002	長者中学校前
0348	329099	329	099	長者中学校前
0348	330001	330	001	町立体育館前
0348	332001	332	001	堤下（八戸工科学院側）
0348	332002	332	002	堤下（車検登録事務所側）
0348	332099	332	099	堤下
0348	333001	333	001	出口平（国道45号側）
0348	333002	333	002	出口平（国道45号側）
0348	333003	333	003	出口平（松平病院通側）
0348	333004	333	004	出口平
0348	333099	333	099	出口平
0348	334001	334	001	寺沢
0348	334002	334	002	寺沢
0348	334099	334	099	寺沢
0348	335001	335	001	天当口
0348	335002	335	002	天当口
0348	336001	336	001	道仏
0348	336002	336	002	道仏
0348	337001	337	001	道仏小学校前
0348	338001	338	001	道仏中学校前
0348	339001	339	001	図書館前
0348	339002	339	002	図書館前
0348	339099	339	099	図書館前
0348	340001	340	001	第二のぞみ園前
0348	340002	340	002	第二のぞみ園前
0348	341001	341	001	南白山台
0348	341002	341	002	南白山台
0348	341099	341	099	南白山台
0348	342001	342	001	田名部整形前
0348	342002	342	002	田名部整形前
0348	343001	343	001	館鼻漁港前
0348	343002	343	002	館鼻漁港前
0348	343102	343	102	館鼻漁港前（朝市）
0348	344001	344	001	石堂四丁目
0348	344002	344	002	石堂四丁目
0348	345001	345	001	長寿温泉前
0348	345002	345	002	長寿温泉前
0348	345099	345	099	長寿温泉前
0348	346001	346	001	高州一丁目
0348	346002	346	002	高州一丁目
0348	398001	398	001	鍛冶町通り
0348	398002	398	002	鍛冶町通り
0348	398099	398	099	鍛冶町通り
0348	400001	400	001	内舟渡
0348	400002	400	002	内舟渡
0348	400003	400	003	内舟渡
0348	400004	400	004	内舟渡
0348	400005	400	005	内舟渡
0348	400006	400	006	内舟渡
0348	400099	400	099	内舟渡
0348	401001	401	001	中居
0348	401099	401	099	中居
0348	402001	402	001	中居林
0348	402002	402	002	中居林
0348	402003	402	003	中居林
0348	402004	402	004	中居林
0348	402005	402	005	中居林
0348	402099	402	099	中居林
0348	403001	403	001	中居林小学校前
0348	403002	403	002	中居林小学校前
0348	403099	403	099	中居林小学校前
0348	404001	404	001	中河原
0348	404002	404	002	中河原
0348	404099	404	099	中河原
0348	405001	405	001	中条
0348	405002	405	002	ユニバース小中野店前
0348	405003	405	003	ユニバース小中野店前
0348	405099	405	099	中条
0348	406001	406	001	メディカルコート八戸西病院
0348	406002	406	002	メディカルコート八戸西病院
0348	406099	406	099	メディカルコート八戸西病院
0348	407001	407	001	長苗代
0348	407002	407	002	長苗代
0348	407099	407	099	長苗代
0348	409001	409	001	中町
0348	409002	409	002	中町
0348	409099	409	099	中町
0348	410001	410	001	中道
0348	410002	410	002	中道
0348	410099	410	099	中道
0348	411001	411	001	長横町
0348	411099	411	099	長横町
0348	412001	412	001	梨子ノ木平
0348	412002	412	002	梨子ノ木平
0348	412099	412	099	梨子ノ木平
0348	413001	413	001	鍋久保
0348	413002	413	002	鍋久保
0348	413099	413	099	鍋久保
