0348	1	30	A	1	01	3	1	336	468	1006063	0	1006	0	1006030	0	1065	0	1065135	0
0348	1	30	A	1	01	3	2	488	595	1139	0	1193	0	1193137	0
0348	1	30	A	1	01	3	3	638	743	1273	0	1300	0	1329	2
0348	1	30	A	1	01	3	4	755	785	1358	0
0348	1	30	A	2	02	3	1	368	536	1019128	0	1019	0	1060	0	1060092	0	1153	4
0348	1	30	A	2	02	3	2	550	589	1197	2
0348	1	30	A	2	02	3	3	626	696	1264	0	1288	2
0348	1	30	A	2	02	3	4	710	783	1320	0	1354	2
0348	1	30	A	3	03	3	1	359	473	1002	0	1002132	0
0348	1	30	A	3	03	3	2	511	604	1165	0	1196	0	1196228	0
0348	1	30	A	3	03	3	3	661	802	1292	0	1343	2
0348	1	30	A	4	04	3	1	375	495	1025229	0	1025	0	1064	0	1110	4
0348	1	30	A	4	04	3	2	544	666	1199133	0	1199	0	1239	2
0348	1	30	A	4	04	3	3	688	770	1307	0	1307231	0
0348	1	30	A	4	04	3	4	780	810	1377	0
0348	1	30	A	5	05	3	1	383	485	1041250	0	1041	4
0348	1	30	A	5	05	3	2	526	632	1175	0	1215133	0	1215	2
0348	1	30	A	5	05	3	3	664	812	1293	0	1341	0	1341137	0
0348	1	30	A	6	06	3	1	377	512	1011	0	1026	0	1086	0	1141	4
0348	1	30	A	6	06	3	2	560	717	1205	0	1235	2
0348	1	30	A	6	06	3	3	750	821	1353	0	1383	2
0348	1	30	A	7	07	3	1	377	513	1009	0	1084	4
0348	1	30	A	7	07	3	2	561	677	1226031	0	1226	0	1257	0	1257038	0	1289	2
0348	1	30	A	7	07	3	3	705	829	1316	0	1316132	0	1359	0	1359113	0	1399	2
0348	1	30	A	8	08	3	1	341	461	1004229	0	1004	0	1004231	0
0348	1	30	A	8	08	3	2	481	552	1128	0	1164	2
0348	1	30	A	8	08	3	3	608	710	1245	0	1294	2
0348	1	30	A	8	08	3	4	749	832	1352	0	1371	0	1371228	0
0348	1	30	A	9	09	3	1	352	487	1014063	0	1014	0	1080179	0	1080	4
0348	1	30	A	9	09	3	2	502	517	1156	4
0348	1	30	A	9	09	3	3	573	659	1224	0	1234	0	1275260	0	1275	2
0348	1	30	A	9	09	3	4	690	830	1310	0	1310149	0	1372148	0	1372	2
0348	1	30	A	10	10	3	1	355	481	1001	0	1007	0	1052043	0	1052	0	1109	4
0348	1	30	A	10	10	3	2	541	682	1191	0	1254	2
0348	1	30	A	10	10	3	3	715	836	1323	0	1351	0	1381	0	1419	2
0348	1	30	A	11	11	3	1	401	490	1070147	0	1070	4
0348	1	30	A	11	11	3	2	507	575	1160	0	1184	2
0348	1	30	A	11	11	3	3	621	662	1258	2
0348	1	30	A	11	11	3	4	684	726	1303	2
